schema_version,experiment,seed,condition,compromise_fraction,required_fragments,emitted_fragments,recovery_fragments,redundancy_factor,bandwidth_overhead,magnet_strength,wandering_strength,hop_budget,custody_rounds,message_reconstructed,effective_reconstruction_ratio,reconstruction_margin,delivered_total,primary_delivered,recovery_delivered,clean_reconstruction,delivered_compromised_fragments,mean_hop_count,mean_transport_delivery_ratio,loop_rate,dead_end_rate,mean_compromised_relays_per_fragment,reticulum_graph_visible,voxmesh_knows_reticulum_identity,reticulum_knows_whisper_payload
1.3.2,redundancy-compensated-pressure-routing,fine-025,targeted,0.2,100,120,20,1.2,1.2,6.0,0.5,12,5,True,1.0,6,106,87,19,False,92,5.583333333333333,0.7235506854256855,0.008333333333333333,0.0,2.225,False,False,False
1.3.2,redundancy-compensated-pressure-routing,fine-025,targeted,0.2,100,122,22,1.22,1.22,6.0,0.5,12,5,True,1.0,8,108,87,21,False,93,5.516393442622951,0.7212520403094174,0.00819672131147541,0.0,2.19672131147541,False,False,False
1.3.2,redundancy-compensated-pressure-routing,fine-025,targeted,0.2,100,125,25,1.25,1.25,6.0,0.5,12,5,True,1.0,11,111,87,24,False,96,5.544,0.7223864357864358,0.008,0.0,2.224,False,False,False
1.3.2,redundancy-compensated-pressure-routing,fine-025,targeted,0.2,100,128,28,1.28,1.28,6.0,0.5,12,5,True,1.0,13,113,87,26,False,98,5.5703125,0.7202124481421356,0.0078125,0.0,2.234375,False,False,False
1.3.2,redundancy-compensated-pressure-routing,fine-025,targeted,0.2,100,130,30,1.3,1.3,6.0,0.5,12,5,True,1.0,15,115,87,28,False,100,5.523076923076923,0.7191322566322567,0.007692307692307693,0.0,2.2153846153846155,False,False,False
1.3.2,redundancy-compensated-pressure-routing,fine-025,behavioral,0.2,100,120,20,1.2,1.2,6.0,0.5,12,5,True,1.0,4,104,87,17,True,0,4.625,0.6703559403559404,0.05,0.0,0.0,False,False,False
1.3.2,redundancy-compensated-pressure-routing,fine-025,behavioral,0.2,100,122,22,1.22,1.22,6.0,0.5,12,5,True,1.0,6,106,87,19,True,0,4.565573770491803,0.6675632200222364,0.04918032786885246,0.0,0.0,False,False,False
1.3.2,redundancy-compensated-pressure-routing,fine-025,behavioral,0.2,100,125,25,1.25,1.25,6.0,0.5,12,5,True,1.0,9,109,87,22,True,0,4.672,0.6734810966810967,0.048,0.0,0.0,False,False,False
1.3.2,redundancy-compensated-pressure-routing,fine-025,behavioral,0.2,100,128,28,1.28,1.28,6.0,0.5,12,5,True,1.0,11,111,87,24,True,0,4.703125,0.6717431006493506,0.046875,0.0,0.0,False,False,False
1.3.2,redundancy-compensated-pressure-routing,fine-025,behavioral,0.2,100,130,30,1.3,1.3,6.0,0.5,12,5,True,1.0,12,112,87,25,True,0,4.723076923076923,0.6691008991008991,0.046153846153846156,0.0,0.0,False,False,False
1.3.2,redundancy-compensated-pressure-routing,fine-026,random,0.2,100,120,20,1.2,1.2,6.0,0.5,12,5,False,0.98,-2,98,83,15,False,63,4.233333333333333,0.6272378547378548,0.03333333333333333,0.0,0.9666666666666667,False,False,False
1.3.2,redundancy-compensated-pressure-routing,fine-026,random,0.2,100,122,22,1.22,1.22,6.0,0.5,12,5,True,1.0,0,100,83,17,False,65,4.245901639344262,0.6306164691410593,0.040983606557377046,0.0,0.9836065573770492,False,False,False
1.3.2,redundancy-compensated-pressure-routing,fine-026,random,0.2,100,125,25,1.25,1.25,6.0,0.5,12,5,True,1.0,2,102,83,19,False,66,4.2,0.6278816738816739,0.04,0.0,0.976,False,False,False
1.3.2,redundancy-compensated-pressure-routing,fine-026,random,0.2,100,128,28,1.28,1.28,6.0,0.5,12,5,True,1.0,4,104,83,21,False,68,4.21875,0.6268375721500722,0.046875,0.0,1.0,False,False,False
1.3.2,redundancy-compensated-pressure-routing,fine-026,random,0.2,100,130,30,1.3,1.3,6.0,0.5,12,5,True,1.0,5,105,83,22,False,69,4.207692307692308,0.6239246864246865,0.046153846153846156,0.007692307692307693,1.0,False,False,False
1.3.2,redundancy-compensated-pressure-routing,fine-026,targeted,0.2,100,120,20,1.2,1.2,6.0,0.5,12,5,False,0.98,-2,98,83,15,False,78,4.233333333333333,0.6272378547378548,0.03333333333333333,0.0,1.95,False,False,False
1.3.2,redundancy-compensated-pressure-routing,fine-026,targeted,0.2,100,122,22,1.22,1.22,6.0,0.5,12,5,True,1.0,0,100,83,17,False,80,4.245901639344262,0.6306164691410593,0.040983606557377046,0.0,1.9508196721311475,False,False,False
1.3.2,redundancy-compensated-pressure-routing,fine-026,targeted,0.2,100,125,25,1.25,1.25,6.0,0.5,12,5,True,1.0,2,102,83,19,False,82,4.2,0.6278816738816739,0.04,0.0,1.92,False,False,False
1.3.2,redundancy-compensated-pressure-routing,fine-026,targeted,0.2,100,128,28,1.28,1.28,6.0,0.5,12,5,True,1.0,4,104,83,21,False,84,4.21875,0.6268375721500722,0.046875,0.0,1.9140625,False,False,False
1.3.2,redundancy-compensated-pressure-routing,fine-026,targeted,0.2,100,130,30,1.3,1.3,6.0,0.5,12,5,True,1.0,5,105,83,22,False,85,4.207692307692308,0.6239246864246865,0.046153846153846156,0.007692307692307693,1.9,False,False,False
1.3.2,redundancy-compensated-pressure-routing,fine-026,behavioral,0.2,100,120,20,1.2,1.2,6.0,0.5,12,5,True,1.0,3,103,88,15,True,0,4.716666666666667,0.6592117604617604,0.06666666666666667,0.008333333333333333,0.0,False,False,False
1.3.2,redundancy-compensated-pressure-routing,fine-026,behavioral,0.2,100,122,22,1.22,1.22,6.0,0.5,12,5,True,1.0,5,105,88,17,True,0,4.819672131147541,0.6640532964303456,0.07377049180327869,0.00819672131147541,0.0,False,False,False
1.3.2,redundancy-compensated-pressure-routing,fine-026,behavioral,0.2,100,125,25,1.25,1.25,6.0,0.5,12,5,True,1.0,6,106,88,18,True,0,4.76,0.6551160173160173,0.08,0.016,0.0,False,False,False
1.3.2,redundancy-compensated-pressure-routing,fine-026,behavioral,0.2,100,128,28,1.28,1.28,6.0,0.5,12,5,True,1.0,8,108,88,20,True,0,4.765625,0.6534336106601731,0.078125,0.015625,0.0,False,False,False
1.3.2,redundancy-compensated-pressure-routing,fine-026,behavioral,0.2,100,130,30,1.3,1.3,6.0,0.5,12,5,True,1.0,8,108,88,20,True,0,4.6923076923076925,0.6433807858807858,0.07692307692307693,0.023076923076923078,0.0,False,False,False
1.3.2,redundancy-compensated-pressure-routing,fine-027,random,0.2,100,120,20,1.2,1.2,6.0,0.5,12,5,False,0.89,-11,89,75,14,False,70,4.1,0.5874188311688312,0.0,0.0,1.125,False,False,False
1.3.2,redundancy-compensated-pressure-routing,fine-027,random,0.2,100,122,22,1.22,1.22,6.0,0.5,12,5,False,0.9,-10,90,75,15,False,71,4.131147540983607,0.5859857355758995,0.0,0.0,1.139344262295082,False,False,False
1.3.2,redundancy-compensated-pressure-routing,fine-027,random,0.2,100,125,25,1.25,1.25,6.0,0.5,12,5,False,0.93,-7,93,75,18,False,74,4.152,0.591433189033189,0.0,0.0,1.152,False,False,False
1.3.2,redundancy-compensated-pressure-routing,fine-027,random,0.2,100,128,28,1.28,1.28,6.0,0.5,12,5,False,0.96,-4,96,75,21,False,76,4.1640625,0.5949325847763348,0.0,0.0,1.171875,False,False,False
1.3.2,redundancy-compensated-pressure-routing,fine-027,random,0.2,100,130,30,1.3,1.3,6.0,0.5,12,5,False,0.98,-2,98,75,23,False,78,4.253846153846154,0.6003096903096903,0.0,0.0,1.2,False,False,False
1.3.2,redundancy-compensated-pressure-routing,fine-027,targeted,0.2,100,120,20,1.2,1.2,6.0,0.5,12,5,False,0.89,-11,89,75,14,False,75,4.1,0.5874188311688312,0.0,0.0,1.925,False,False,False
1.3.2,redundancy-compensated-pressure-routing,fine-027,targeted,0.2,100,122,22,1.22,1.22,6.0,0.5,12,5,False,0.9,-10,90,75,15,False,76,4.131147540983607,0.5859857355758995,0.0,0.0,1.9180327868852458,False,False,False
1.3.2,redundancy-compensated-pressure-routing,fine-027,targeted,0.2,100,125,25,1.25,1.25,6.0,0.5,12,5,False,0.93,-7,93,75,18,False,79,4.152,0.591433189033189,0.0,0.0,1.936,False,False,False
1.3.2,redundancy-compensated-pressure-routing,fine-027,targeted,0.2,100,128,28,1.28,1.28,6.0,0.5,12,5,False,0.96,-4,96,75,21,False,82,4.1640625,0.5949325847763348,0.0,0.0,1.9296875,False,False,False
1.3.2,redundancy-compensated-pressure-routing,fine-027,targeted,0.2,100,130,30,1.3,1.3,6.0,0.5,12,5,False,0.98,-2,98,75,23,False,84,4.253846153846154,0.6003096903096903,0.0,0.0,1.9692307692307693,False,False,False
1.3.2,redundancy-compensated-pressure-routing,fine-027,behavioral,0.2,100,120,20,1.2,1.2,6.0,0.5,12,5,False,0.91,-9,91,74,17,False,0,4.366666666666666,0.6106803150553151,0.03333333333333333,0.0,0.0,False,False,False
1.3.2,redundancy-compensated-pressure-routing,fine-027,behavioral,0.2,100,122,22,1.22,1.22,6.0,0.5,12,5,False,0.93,-7,93,74,19,False,0,4.368852459016393,0.6138424644572186,0.03278688524590164,0.0,0.0,False,False,False
1.3.2,redundancy-compensated-pressure-routing,fine-027,behavioral,0.2,100,125,25,1.25,1.25,6.0,0.5,12,5,False,0.96,-4,96,74,22,False,0,4.424,0.619776911976912,0.04,0.0,0.0,False,False,False
1.3.2,redundancy-compensated-pressure-routing,fine-027,behavioral,0.2,100,128,28,1.28,1.28,6.0,0.5,12,5,False,0.99,-1,99,74,25,False,0,4.484375,0.6254391008297259,0.0390625,0.0,0.0,False,False,False
1.3.2,redundancy-compensated-pressure-routing,fine-027,behavioral,0.2,100,130,30,1.3,1.3,6.0,0.5,12,5,True,1.0,1,101,74,27,True,0,4.569230769230769,0.6303468753468754,0.038461538461538464,0.0,0.0,False,False,False
1.3.2,redundancy-compensated-pressure-routing,fine-028,random,0.2,100,120,20,1.2,1.2,6.0,0.5,12,5,False,0.99,-1,99,82,17,False,74,4.608333333333333,0.6461589105339105,0.008333333333333333,0.0,1.1,False,False,False
1.3.2,redundancy-compensated-pressure-routing,fine-028,random,0.2,100,122,22,1.22,1.22,6.0,0.5,12,5,True,1.0,0,100,82,18,False,75,4.60655737704918,0.6429431906890923,0.00819672131147541,0.0,1.0901639344262295,False,False,False
1.3.2,redundancy-compensated-pressure-routing,fine-028,random,0.2,100,125,25,1.25,1.25,6.0,0.5,12,5,True,1.0,3,103,82,21,False,78,4.592,0.6450363636363636,0.008,0.0,1.112,False,False,False
1.3.2,redundancy-compensated-pressure-routing,fine-028,random,0.2,100,128,28,1.28,1.28,6.0,0.5,12,5,True,1.0,6,106,82,24,False,81,4.5859375,0.6482125946969697,0.0078125,0.0,1.1328125,False,False,False
1.3.2,redundancy-compensated-pressure-routing,fine-028,random,0.2,100,130,30,1.3,1.3,6.0,0.5,12,5,True,1.0,7,107,82,25,False,82,4.607692307692307,0.6459324009324009,0.015384615384615385,0.0,1.1538461538461537,False,False,False
1.3.2,redundancy-compensated-pressure-routing,fine-028,targeted,0.2,100,120,20,1.2,1.2,6.0,0.5,12,5,False,0.99,-1,99,82,17,False,78,4.608333333333333,0.6461589105339105,0.008333333333333333,0.0,1.7583333333333333,False,False,False
1.3.2,redundancy-compensated-pressure-routing,fine-028,targeted,0.2,100,122,22,1.22,1.22,6.0,0.5,12,5,True,1.0,0,100,82,18,False,78,4.60655737704918,0.6429431906890923,0.00819672131147541,0.0,1.7295081967213115,False,False,False
1.3.2,redundancy-compensated-pressure-routing,fine-028,targeted,0.2,100,125,25,1.25,1.25,6.0,0.5,12,5,True,1.0,3,103,82,21,False,79,4.592,0.6450363636363636,0.008,0.0,1.712,False,False,False
1.3.2,redundancy-compensated-pressure-routing,fine-028,targeted,0.2,100,128,28,1.28,1.28,6.0,0.5,12,5,True,1.0,6,106,82,24,False,82,4.5859375,0.6482125946969697,0.0078125,0.0,1.7109375,False,False,False
1.3.2,redundancy-compensated-pressure-routing,fine-028,targeted,0.2,100,130,30,1.3,1.3,6.0,0.5,12,5,True,1.0,7,107,82,25,False,83,4.607692307692307,0.6459324009324009,0.015384615384615385,0.0,1.7307692307692308,False,False,False
1.3.2,redundancy-compensated-pressure-routing,fine-028,behavioral,0.2,100,120,20,1.2,1.2,6.0,0.5,12,5,False,0.99,-1,99,83,16,False,0,4.766666666666667,0.6548529942279943,0.008333333333333333,0.008333333333333333,0.0,False,False,False
1.3.2,redundancy-compensated-pressure-routing,fine-028,behavioral,0.2,100,122,22,1.22,1.22,6.0,0.5,12,5,True,1.0,1,101,83,18,True,0,4.754098360655738,0.6553881910439288,0.00819672131147541,0.00819672131147541,0.0,False,False,False
1.3.2,redundancy-compensated-pressure-routing,fine-028,behavioral,0.2,100,125,25,1.25,1.25,6.0,0.5,12,5,True,1.0,4,104,83,21,True,0,4.744,0.6562649350649351,0.008,0.008,0.0,False,False,False
1.3.2,redundancy-compensated-pressure-routing,fine-028,behavioral,0.2,100,128,28,1.28,1.28,6.0,0.5,12,5,True,1.0,7,107,83,24,True,0,4.7421875,0.6601545589826839,0.0078125,0.0078125,0.0,False,False,False
1.3.2,redundancy-compensated-pressure-routing,fine-028,behavioral,0.2,100,130,30,1.3,1.3,6.0,0.5,12,5,True,1.0,8,108,83,25,True,0,4.676923076923077,0.6538444888444889,0.007692307692307693,0.007692307692307693,0.0,False,False,False
1.3.2,redundancy-compensated-pressure-routing,fine-029,random,0.2,100,120,20,1.2,1.2,6.0,0.5,12,5,True,1.0,3,103,84,19,False,82,4.716666666666667,0.6863519119769119,0.025,0.016666666666666666,1.2,False,False,False
1.3.2,redundancy-compensated-pressure-routing,fine-029,random,0.2,100,122,22,1.22,1.22,6.0,0.5,12,5,True,1.0,4,104,84,20,False,83,4.688524590163935,0.6821260024128877,0.02459016393442623,0.01639344262295082,1.1885245901639345,False,False,False
1.3.2,redundancy-compensated-pressure-routing,fine-029,random,0.2,100,125,25,1.25,1.25,6.0,0.5,12,5,True,1.0,7,107,84,23,False,85,4.736,0.6861549783549784,0.024,0.016,1.184,False,False,False
1.3.2,redundancy-compensated-pressure-routing,fine-029,random,0.2,100,128,28,1.28,1.28,6.0,0.5,12,5,True,1.0,8,108,84,24,False,86,4.6640625,0.6765836377164502,0.0234375,0.015625,1.1640625,False,False,False
1.3.2,redundancy-compensated-pressure-routing,fine-029,random,0.2,100,130,30,1.3,1.3,6.0,0.5,12,5,True,1.0,9,109,84,25,False,87,4.615384615384615,0.6719438894438895,0.023076923076923078,0.015384615384615385,1.1538461538461537,False,False,False
1.3.2,redundancy-compensated-pressure-routing,fine-029,targeted,0.2,100,120,20,1.2,1.2,6.0,0.5,12,5,True,1.0,3,103,84,19,False,91,4.716666666666667,0.6863519119769119,0.025,0.016666666666666666,1.9833333333333334,False,False,False
1.3.2,redundancy-compensated-pressure-routing,fine-029,targeted,0.2,100,122,22,1.22,1.22,6.0,0.5,12,5,True,1.0,4,104,84,20,False,92,4.688524590163935,0.6821260024128877,0.02459016393442623,0.01639344262295082,1.9754098360655739,False,False,False
1.3.2,redundancy-compensated-pressure-routing,fine-029,targeted,0.2,100,125,25,1.25,1.25,6.0,0.5,12,5,True,1.0,7,107,84,23,False,95,4.736,0.6861549783549784,0.024,0.016,1.992,False,False,False
1.3.2,redundancy-compensated-pressure-routing,fine-029,targeted,0.2,100,128,28,1.28,1.28,6.0,0.5,12,5,True,1.0,8,108,84,24,False,96,4.6640625,0.6765836377164502,0.0234375,0.015625,1.953125,False,False,False
1.3.2,redundancy-compensated-pressure-routing,fine-029,targeted,0.2,100,130,30,1.3,1.3,6.0,0.5,12,5,True,1.0,9,109,84,25,False,97,4.615384615384615,0.6719438894438895,0.023076923076923078,0.015384615384615385,1.9307692307692308,False,False,False
1.3.2,redundancy-compensated-pressure-routing,fine-029,behavioral,0.2,100,120,20,1.2,1.2,6.0,0.5,12,5,True,1.0,4,104,87,17,True,0,5.466666666666667,0.7046449615199615,0.10833333333333334,0.041666666666666664,0.0,False,False,False
1.3.2,redundancy-compensated-pressure-routing,fine-029,behavioral,0.2,100,122,22,1.22,1.22,6.0,0.5,12,5,True,1.0,5,105,87,18,True,0,5.39344262295082,0.6985578856480495,0.10655737704918032,0.040983606557377046,0.0,False,False,False
1.3.2,redundancy-compensated-pressure-routing,fine-029,behavioral,0.2,100,125,25,1.25,1.25,6.0,0.5,12,5,True,1.0,8,108,87,21,True,0,5.424,0.7019829725829726,0.104,0.04,0.0,False,False,False
1.3.2,redundancy-compensated-pressure-routing,fine-029,behavioral,0.2,100,128,28,1.28,1.28,6.0,0.5,12,5,True,1.0,9,109,87,22,True,0,5.390625,0.6933427466630592,0.1015625,0.0390625,0.0,False,False,False
1.3.2,redundancy-compensated-pressure-routing,fine-029,behavioral,0.2,100,130,30,1.3,1.3,6.0,0.5,12,5,True,1.0,9,109,87,22,True,0,5.3076923076923075,0.6826759351759352,0.1,0.038461538461538464,0.0,False,False,False
