schema_version,experiment,seed,condition,compromise_fraction,node_count,known_logical_edge_count,compromised_node_count,hop_budget,policy,magnet_strength,source_relay,hop_count,path_len,transport_attempts,transport_failures,transport_success,loop_detected,compromised_relays,clean_path,path_compromise_rate,voxmesh_knows_reticulum_identity,reticulum_knows_whisper_payload,reticulum_graph_visible
1.3.0,sol-link-magnetic-logical-routing,pilot-018,targeted,0.2,100,450,20,12,sol_link_magnetic_hop_by_hop,8.0,n27,0,1,1,1,False,False,1,False,1.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-018,behavioral,0.2,100,450,0,12,sol_link_magnetic_hop_by_hop,0.0,n27,0,1,1,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-018,behavioral,0.2,100,450,0,12,sol_link_magnetic_hop_by_hop,1.0,n27,0,1,1,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-018,behavioral,0.2,100,450,0,12,sol_link_magnetic_hop_by_hop,2.0,n27,3,4,4,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-018,behavioral,0.2,100,450,0,12,sol_link_magnetic_hop_by_hop,4.0,n27,12,13,12,0,True,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-018,behavioral,0.2,100,450,0,12,sol_link_magnetic_hop_by_hop,8.0,n27,0,1,1,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-019,random,0.2,100,504,20,12,sol_link_magnetic_hop_by_hop,0.0,n70,6,7,7,1,False,False,3,False,0.42857142857142855,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-019,random,0.2,100,504,20,12,sol_link_magnetic_hop_by_hop,1.0,n70,2,3,3,1,False,False,1,False,0.3333333333333333,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-019,random,0.2,100,504,20,12,sol_link_magnetic_hop_by_hop,2.0,n70,4,5,5,1,False,False,1,False,0.2,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-019,random,0.2,100,504,20,12,sol_link_magnetic_hop_by_hop,4.0,n70,1,2,2,1,False,False,1,False,0.5,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-019,random,0.2,100,504,20,12,sol_link_magnetic_hop_by_hop,8.0,n70,7,8,8,1,False,False,3,False,0.375,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-019,targeted,0.2,100,504,20,12,sol_link_magnetic_hop_by_hop,0.0,n70,6,7,7,1,False,False,2,False,0.2857142857142857,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-019,targeted,0.2,100,504,20,12,sol_link_magnetic_hop_by_hop,1.0,n70,2,3,3,1,False,False,1,False,0.3333333333333333,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-019,targeted,0.2,100,504,20,12,sol_link_magnetic_hop_by_hop,2.0,n70,4,5,5,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-019,targeted,0.2,100,504,20,12,sol_link_magnetic_hop_by_hop,4.0,n70,1,2,2,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-019,targeted,0.2,100,504,20,12,sol_link_magnetic_hop_by_hop,8.0,n70,7,8,8,1,False,False,2,False,0.25,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-019,behavioral,0.2,100,504,0,12,sol_link_magnetic_hop_by_hop,0.0,n70,10,11,11,1,False,True,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-019,behavioral,0.2,100,504,0,12,sol_link_magnetic_hop_by_hop,1.0,n70,3,4,4,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-019,behavioral,0.2,100,504,0,12,sol_link_magnetic_hop_by_hop,2.0,n70,4,5,5,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-019,behavioral,0.2,100,504,0,12,sol_link_magnetic_hop_by_hop,4.0,n70,3,4,4,1,False,True,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-019,behavioral,0.2,100,504,0,12,sol_link_magnetic_hop_by_hop,8.0,n70,12,13,12,0,True,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-020,random,0.2,100,476,20,12,sol_link_magnetic_hop_by_hop,0.0,n94,0,1,1,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-020,random,0.2,100,476,20,12,sol_link_magnetic_hop_by_hop,1.0,n94,12,13,12,0,True,False,4,False,0.3076923076923077,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-020,random,0.2,100,476,20,12,sol_link_magnetic_hop_by_hop,2.0,n94,4,5,5,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-020,random,0.2,100,476,20,12,sol_link_magnetic_hop_by_hop,4.0,n94,1,2,2,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-020,random,0.2,100,476,20,12,sol_link_magnetic_hop_by_hop,8.0,n94,3,4,4,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-020,targeted,0.2,100,476,20,12,sol_link_magnetic_hop_by_hop,0.0,n94,0,1,1,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-020,targeted,0.2,100,476,20,12,sol_link_magnetic_hop_by_hop,1.0,n94,12,13,12,0,True,False,3,False,0.23076923076923078,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-020,targeted,0.2,100,476,20,12,sol_link_magnetic_hop_by_hop,2.0,n94,4,5,5,1,False,False,1,False,0.2,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-020,targeted,0.2,100,476,20,12,sol_link_magnetic_hop_by_hop,4.0,n94,1,2,2,1,False,False,1,False,0.5,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-020,targeted,0.2,100,476,20,12,sol_link_magnetic_hop_by_hop,8.0,n94,3,4,4,1,False,False,1,False,0.25,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-020,behavioral,0.2,100,476,0,12,sol_link_magnetic_hop_by_hop,0.0,n94,0,1,1,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-020,behavioral,0.2,100,476,0,12,sol_link_magnetic_hop_by_hop,1.0,n94,12,13,12,0,True,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-020,behavioral,0.2,100,476,0,12,sol_link_magnetic_hop_by_hop,2.0,n94,8,9,9,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-020,behavioral,0.2,100,476,0,12,sol_link_magnetic_hop_by_hop,4.0,n94,1,2,2,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-020,behavioral,0.2,100,476,0,12,sol_link_magnetic_hop_by_hop,8.0,n94,3,4,4,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-021,random,0.2,100,476,20,12,sol_link_magnetic_hop_by_hop,0.0,n75,5,6,6,1,False,False,2,False,0.3333333333333333,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-021,random,0.2,100,476,20,12,sol_link_magnetic_hop_by_hop,1.0,n75,9,10,10,1,False,False,2,False,0.2,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-021,random,0.2,100,476,20,12,sol_link_magnetic_hop_by_hop,2.0,n75,1,2,2,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-021,random,0.2,100,476,20,12,sol_link_magnetic_hop_by_hop,4.0,n75,5,6,6,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-021,random,0.2,100,476,20,12,sol_link_magnetic_hop_by_hop,8.0,n75,6,7,7,1,False,False,1,False,0.14285714285714285,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-021,targeted,0.2,100,476,20,12,sol_link_magnetic_hop_by_hop,0.0,n75,5,6,6,1,False,False,1,False,0.16666666666666666,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-021,targeted,0.2,100,476,20,12,sol_link_magnetic_hop_by_hop,1.0,n75,9,10,10,1,False,False,3,False,0.3,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-021,targeted,0.2,100,476,20,12,sol_link_magnetic_hop_by_hop,2.0,n75,1,2,2,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-021,targeted,0.2,100,476,20,12,sol_link_magnetic_hop_by_hop,4.0,n75,5,6,6,1,False,False,1,False,0.16666666666666666,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-021,targeted,0.2,100,476,20,12,sol_link_magnetic_hop_by_hop,8.0,n75,6,7,7,1,False,False,2,False,0.2857142857142857,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-021,behavioral,0.2,100,476,0,12,sol_link_magnetic_hop_by_hop,0.0,n75,2,3,3,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-021,behavioral,0.2,100,476,0,12,sol_link_magnetic_hop_by_hop,1.0,n75,12,13,12,0,True,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-021,behavioral,0.2,100,476,0,12,sol_link_magnetic_hop_by_hop,2.0,n75,7,8,8,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-021,behavioral,0.2,100,476,0,12,sol_link_magnetic_hop_by_hop,4.0,n75,2,3,3,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-021,behavioral,0.2,100,476,0,12,sol_link_magnetic_hop_by_hop,8.0,n75,6,7,7,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-022,random,0.2,100,542,20,12,sol_link_magnetic_hop_by_hop,0.0,n62,4,5,5,1,False,False,1,False,0.2,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-022,random,0.2,100,542,20,12,sol_link_magnetic_hop_by_hop,1.0,n62,4,5,5,1,False,False,1,False,0.2,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-022,random,0.2,100,542,20,12,sol_link_magnetic_hop_by_hop,2.0,n62,7,8,8,1,False,False,1,False,0.125,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-022,random,0.2,100,542,20,12,sol_link_magnetic_hop_by_hop,4.0,n62,2,3,3,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-022,random,0.2,100,542,20,12,sol_link_magnetic_hop_by_hop,8.0,n62,9,10,10,1,False,False,1,False,0.1,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-022,targeted,0.2,100,542,20,12,sol_link_magnetic_hop_by_hop,0.0,n62,4,5,5,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-022,targeted,0.2,100,542,20,12,sol_link_magnetic_hop_by_hop,1.0,n62,4,5,5,1,False,False,3,False,0.6,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-022,targeted,0.2,100,542,20,12,sol_link_magnetic_hop_by_hop,2.0,n62,7,8,8,1,False,False,2,False,0.25,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-022,targeted,0.2,100,542,20,12,sol_link_magnetic_hop_by_hop,4.0,n62,2,3,3,1,False,False,1,False,0.3333333333333333,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-022,targeted,0.2,100,542,20,12,sol_link_magnetic_hop_by_hop,8.0,n62,9,10,10,1,False,False,3,False,0.3,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-022,behavioral,0.2,100,542,0,12,sol_link_magnetic_hop_by_hop,0.0,n62,9,10,10,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-022,behavioral,0.2,100,542,0,12,sol_link_magnetic_hop_by_hop,1.0,n62,3,4,4,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-022,behavioral,0.2,100,542,0,12,sol_link_magnetic_hop_by_hop,2.0,n62,10,11,11,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-022,behavioral,0.2,100,542,0,12,sol_link_magnetic_hop_by_hop,4.0,n62,0,1,1,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-022,behavioral,0.2,100,542,0,12,sol_link_magnetic_hop_by_hop,8.0,n62,7,8,8,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-023,random,0.2,100,524,20,12,sol_link_magnetic_hop_by_hop,0.0,n73,6,7,7,1,False,False,3,False,0.42857142857142855,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-023,random,0.2,100,524,20,12,sol_link_magnetic_hop_by_hop,1.0,n73,12,13,12,0,True,False,5,False,0.38461538461538464,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-023,random,0.2,100,524,20,12,sol_link_magnetic_hop_by_hop,2.0,n73,1,2,2,1,False,False,1,False,0.5,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-023,random,0.2,100,524,20,12,sol_link_magnetic_hop_by_hop,4.0,n73,3,4,4,1,False,False,2,False,0.5,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-023,random,0.2,100,524,20,12,sol_link_magnetic_hop_by_hop,8.0,n73,12,13,12,0,True,False,3,False,0.23076923076923078,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-023,targeted,0.2,100,524,20,12,sol_link_magnetic_hop_by_hop,0.0,n73,6,7,7,1,False,False,4,False,0.5714285714285714,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-023,targeted,0.2,100,524,20,12,sol_link_magnetic_hop_by_hop,1.0,n73,12,13,12,0,True,False,3,False,0.23076923076923078,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-023,targeted,0.2,100,524,20,12,sol_link_magnetic_hop_by_hop,2.0,n73,1,2,2,1,False,False,2,False,1.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-023,targeted,0.2,100,524,20,12,sol_link_magnetic_hop_by_hop,4.0,n73,3,4,4,1,False,False,2,False,0.5,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-023,targeted,0.2,100,524,20,12,sol_link_magnetic_hop_by_hop,8.0,n73,12,13,12,0,True,False,5,False,0.38461538461538464,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-023,behavioral,0.2,100,524,0,12,sol_link_magnetic_hop_by_hop,0.0,n73,5,6,6,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-023,behavioral,0.2,100,524,0,12,sol_link_magnetic_hop_by_hop,1.0,n73,12,13,12,0,True,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-023,behavioral,0.2,100,524,0,12,sol_link_magnetic_hop_by_hop,2.0,n73,0,1,1,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-023,behavioral,0.2,100,524,0,12,sol_link_magnetic_hop_by_hop,4.0,n73,1,2,2,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-023,behavioral,0.2,100,524,0,12,sol_link_magnetic_hop_by_hop,8.0,n73,8,9,9,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-024,random,0.2,100,504,20,12,sol_link_magnetic_hop_by_hop,0.0,n95,3,4,4,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-024,random,0.2,100,504,20,12,sol_link_magnetic_hop_by_hop,1.0,n95,0,1,1,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-024,random,0.2,100,504,20,12,sol_link_magnetic_hop_by_hop,2.0,n95,12,13,12,0,True,False,3,False,0.23076923076923078,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-024,random,0.2,100,504,20,12,sol_link_magnetic_hop_by_hop,4.0,n95,8,9,9,1,False,False,1,False,0.1111111111111111,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-024,random,0.2,100,504,20,12,sol_link_magnetic_hop_by_hop,8.0,n95,2,3,3,1,False,False,1,False,0.3333333333333333,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-024,targeted,0.2,100,504,20,12,sol_link_magnetic_hop_by_hop,0.0,n95,3,4,4,1,False,False,2,False,0.5,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-024,targeted,0.2,100,504,20,12,sol_link_magnetic_hop_by_hop,1.0,n95,0,1,1,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-024,targeted,0.2,100,504,20,12,sol_link_magnetic_hop_by_hop,2.0,n95,12,13,12,0,True,False,4,False,0.3076923076923077,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-024,targeted,0.2,100,504,20,12,sol_link_magnetic_hop_by_hop,4.0,n95,8,9,9,1,False,False,2,False,0.2222222222222222,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-024,targeted,0.2,100,504,20,12,sol_link_magnetic_hop_by_hop,8.0,n95,2,3,3,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-024,behavioral,0.2,100,504,0,12,sol_link_magnetic_hop_by_hop,0.0,n95,8,9,9,1,False,True,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-024,behavioral,0.2,100,504,0,12,sol_link_magnetic_hop_by_hop,1.0,n95,0,1,1,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-024,behavioral,0.2,100,504,0,12,sol_link_magnetic_hop_by_hop,2.0,n95,11,12,12,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-024,behavioral,0.2,100,504,0,12,sol_link_magnetic_hop_by_hop,4.0,n95,11,12,12,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-024,behavioral,0.2,100,504,0,12,sol_link_magnetic_hop_by_hop,8.0,n95,9,10,10,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-025,random,0.2,100,484,20,12,sol_link_magnetic_hop_by_hop,0.0,n15,0,1,1,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-025,random,0.2,100,484,20,12,sol_link_magnetic_hop_by_hop,1.0,n15,12,13,12,0,True,False,1,False,0.07692307692307693,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-025,random,0.2,100,484,20,12,sol_link_magnetic_hop_by_hop,2.0,n15,0,1,1,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-025,random,0.2,100,484,20,12,sol_link_magnetic_hop_by_hop,4.0,n15,12,13,12,0,True,False,2,False,0.15384615384615385,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-025,random,0.2,100,484,20,12,sol_link_magnetic_hop_by_hop,8.0,n15,1,2,2,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-025,targeted,0.2,100,484,20,12,sol_link_magnetic_hop_by_hop,0.0,n15,0,1,1,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-025,targeted,0.2,100,484,20,12,sol_link_magnetic_hop_by_hop,1.0,n15,12,13,12,0,True,False,3,False,0.23076923076923078,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-025,targeted,0.2,100,484,20,12,sol_link_magnetic_hop_by_hop,2.0,n15,0,1,1,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-025,targeted,0.2,100,484,20,12,sol_link_magnetic_hop_by_hop,4.0,n15,12,13,12,0,True,False,6,False,0.46153846153846156,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-025,targeted,0.2,100,484,20,12,sol_link_magnetic_hop_by_hop,8.0,n15,1,2,2,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-025,behavioral,0.2,100,484,0,12,sol_link_magnetic_hop_by_hop,0.0,n15,0,1,1,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-025,behavioral,0.2,100,484,0,12,sol_link_magnetic_hop_by_hop,1.0,n15,5,6,6,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-025,behavioral,0.2,100,484,0,12,sol_link_magnetic_hop_by_hop,2.0,n15,0,1,1,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-025,behavioral,0.2,100,484,0,12,sol_link_magnetic_hop_by_hop,4.0,n15,12,13,12,0,True,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-025,behavioral,0.2,100,484,0,12,sol_link_magnetic_hop_by_hop,8.0,n15,1,2,2,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-026,random,0.2,100,480,20,12,sol_link_magnetic_hop_by_hop,0.0,n83,0,1,1,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-026,random,0.2,100,480,20,12,sol_link_magnetic_hop_by_hop,1.0,n83,4,5,5,1,False,False,2,False,0.4,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-026,random,0.2,100,480,20,12,sol_link_magnetic_hop_by_hop,2.0,n83,1,2,2,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-026,random,0.2,100,480,20,12,sol_link_magnetic_hop_by_hop,4.0,n83,6,7,7,1,False,False,1,False,0.14285714285714285,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-026,random,0.2,100,480,20,12,sol_link_magnetic_hop_by_hop,8.0,n83,0,1,1,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-026,targeted,0.2,100,480,20,12,sol_link_magnetic_hop_by_hop,0.0,n83,0,1,1,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-026,targeted,0.2,100,480,20,12,sol_link_magnetic_hop_by_hop,1.0,n83,4,5,5,1,False,False,1,False,0.2,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-026,targeted,0.2,100,480,20,12,sol_link_magnetic_hop_by_hop,2.0,n83,1,2,2,1,False,False,1,False,0.5,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-026,targeted,0.2,100,480,20,12,sol_link_magnetic_hop_by_hop,4.0,n83,6,7,7,1,False,False,1,False,0.14285714285714285,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-026,targeted,0.2,100,480,20,12,sol_link_magnetic_hop_by_hop,8.0,n83,0,1,1,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-026,behavioral,0.2,100,480,0,12,sol_link_magnetic_hop_by_hop,0.0,n83,0,1,1,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-026,behavioral,0.2,100,480,0,12,sol_link_magnetic_hop_by_hop,1.0,n83,4,5,5,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-026,behavioral,0.2,100,480,0,12,sol_link_magnetic_hop_by_hop,2.0,n83,8,9,9,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-026,behavioral,0.2,100,480,0,12,sol_link_magnetic_hop_by_hop,4.0,n83,0,1,1,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-026,behavioral,0.2,100,480,0,12,sol_link_magnetic_hop_by_hop,8.0,n83,6,7,7,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-027,random,0.2,100,464,20,12,sol_link_magnetic_hop_by_hop,0.0,n90,12,13,12,0,True,False,1,False,0.07692307692307693,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-027,random,0.2,100,464,20,12,sol_link_magnetic_hop_by_hop,1.0,n90,0,1,1,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-027,random,0.2,100,464,20,12,sol_link_magnetic_hop_by_hop,2.0,n90,12,13,12,0,True,False,2,False,0.15384615384615385,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-027,random,0.2,100,464,20,12,sol_link_magnetic_hop_by_hop,4.0,n90,2,3,3,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-027,random,0.2,100,464,20,12,sol_link_magnetic_hop_by_hop,8.0,n90,0,1,1,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-027,targeted,0.2,100,464,20,12,sol_link_magnetic_hop_by_hop,0.0,n90,12,13,12,0,True,False,5,False,0.38461538461538464,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-027,targeted,0.2,100,464,20,12,sol_link_magnetic_hop_by_hop,1.0,n90,0,1,1,1,False,False,1,False,1.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-027,targeted,0.2,100,464,20,12,sol_link_magnetic_hop_by_hop,2.0,n90,12,13,12,0,True,False,5,False,0.38461538461538464,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-027,targeted,0.2,100,464,20,12,sol_link_magnetic_hop_by_hop,4.0,n90,2,3,3,1,False,False,3,False,1.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-027,targeted,0.2,100,464,20,12,sol_link_magnetic_hop_by_hop,8.0,n90,0,1,1,1,False,False,1,False,1.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-027,behavioral,0.2,100,464,0,12,sol_link_magnetic_hop_by_hop,0.0,n90,3,4,4,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-027,behavioral,0.2,100,464,0,12,sol_link_magnetic_hop_by_hop,1.0,n90,0,1,1,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-027,behavioral,0.2,100,464,0,12,sol_link_magnetic_hop_by_hop,2.0,n90,9,10,10,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-027,behavioral,0.2,100,464,0,12,sol_link_magnetic_hop_by_hop,4.0,n90,2,3,3,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-027,behavioral,0.2,100,464,0,12,sol_link_magnetic_hop_by_hop,8.0,n90,5,6,6,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-028,random,0.2,100,466,20,12,sol_link_magnetic_hop_by_hop,0.0,n74,12,13,12,0,True,False,1,False,0.07692307692307693,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-028,random,0.2,100,466,20,12,sol_link_magnetic_hop_by_hop,1.0,n74,9,10,10,1,False,False,2,False,0.2,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-028,random,0.2,100,466,20,12,sol_link_magnetic_hop_by_hop,2.0,n74,0,1,1,1,False,False,0,True,0.0,False,False,False
