schema_version,experiment,seed,source,target,condition_type,compromise_fraction,compromised_node_count,total_node_count,edge_count,route_count,fractal_id,pre_reset_epochs,pre_alarm_path_count,post_candidate_count,policy,path_count,post_reset_path_distance_from_pre_alarm,continuity_retention_vs_lemonade,state_break_distance,state_continuity_score,lane_collapse_rate,path_overlap,unique_path_ratio,clean_path_ratio,path_compromise_rate,mean_compromised_nodes_per_path,mean_node_score_risk_per_path,mean_raw_node_score_per_path,healthy_node_ratio,mean_degradation_risk_per_path,delta,success_continuity_retention,success_node_score_risk_reduced,success_degradation_risk_reduced,success_candidate
1.2.0,local-degradation-aware-lemonade-reselection,pilot-009,n28,n53,behavioral,0.2,0,100,229,3,36,5,3,12,lemonade_reset,3,0.9417631917631918,1.0,0.50390625,0.49609375,0.0,0.1899335232668566,1.0,1.0,0.0,0.0,0.1559722222222222,1.2793103448275862,0.3448275862068966,0.4143744300274821,,True,False,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-009,n28,n53,behavioral,0.2,0,100,229,3,36,5,3,12,node_score_aware_delta_0.90,3,0.9417631917631918,1.0,0.4713541666666667,0.5286458333333333,0.0,0.1899335232668566,1.0,1.0,0.0,0.0,0.1559722222222222,1.2793103448275862,0.3448275862068966,0.4143744300274821,0.9,True,False,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-009,n28,n53,behavioral,0.2,0,100,229,3,36,5,3,12,degradation_aware_delta_0.90,3,0.939594356261023,0.9976970479191183,0.4908854166666667,0.5091145833333333,0.0,0.17273954116059378,1.0,1.0,0.0,0.0,0.15541666666666665,1.4161290322580644,0.3225806451612903,0.4197973163998392,0.9,True,True,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-009,n28,n53,behavioral,0.2,0,100,229,3,36,5,3,12,degradation_aware_delta_0.85,3,0.9480288559235928,1.0066531206732239,0.5169270833333334,0.48307291666666663,0.0,0.2098765432098765,1.0,1.0,0.0,0.0,0.14262635756056807,1.2478260869565216,0.358695652173913,0.3864209015532816,0.85,True,True,True,True
1.2.0,local-degradation-aware-lemonade-reselection,pilot-009,n28,n53,behavioral,0.2,0,100,229,3,36,5,3,12,degradation_aware_delta_0.80,3,0.9313356921716055,0.9889276840687905,0.5065104166666666,0.49348958333333337,0.0,0.29012345679012347,1.0,1.0,0.0,0.0,0.13545878014708904,1.1555555555555554,0.4166666666666667,0.3970402964782753,0.8,True,True,True,True
1.2.0,local-degradation-aware-lemonade-reselection,pilot-010,n17,n39,random,0.2,20,100,245,3,36,5,3,12,lemonade_reset,3,0.9506763285024155,1.0,0.5078125,0.4921875,0.0,0.07004830917874395,1.0,0.0,1.0,6.666666666666667,0.1268538823911631,1.145360824742268,0.41237113402061853,0.3753947004641181,,True,False,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-010,n17,n39,random,0.2,20,100,245,3,36,5,3,12,node_score_aware_delta_0.90,3,0.9506763285024155,1.0,0.5104166666666666,0.48958333333333337,0.0,0.07004830917874395,1.0,0.0,1.0,6.666666666666667,0.1268538823911631,1.145360824742268,0.41237113402061853,0.3753947004641181,0.9,True,False,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-010,n17,n39,random,0.2,20,100,245,3,36,5,3,12,degradation_aware_delta_0.90,3,0.921062271062271,0.9688494847801723,0.4947916666666667,0.5052083333333333,0.0,0.06851851851851852,1.0,0.0,1.0,4.0,0.14730423620025676,1.0481481481481483,0.37037037037037035,0.38921660558953297,0.9,True,False,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-010,n17,n39,random,0.2,20,100,245,3,36,5,3,12,degradation_aware_delta_0.85,3,0.9506763285024155,1.0,0.4973958333333333,0.5026041666666667,0.0,0.07004830917874395,1.0,0.0,1.0,6.666666666666667,0.1268538823911631,1.145360824742268,0.41237113402061853,0.3753947004641181,0.85,True,False,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-010,n17,n39,random,0.2,20,100,245,3,36,5,3,12,degradation_aware_delta_0.80,3,0.9461904761904761,0.9952814094792853,0.5026041666666666,0.49739583333333337,0.0,0.09500805152979065,1.0,0.0,1.0,4.666666666666667,0.1497347917558123,0.9785714285714286,0.38095238095238093,0.38926257727553165,0.8,True,False,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-010,n17,n39,targeted,0.2,20,100,245,3,36,5,3,12,lemonade_reset,3,0.9506763285024155,1.0,0.5078125,0.4921875,0.0,0.07004830917874395,1.0,0.0,1.0,9.333333333333334,0.1268538823911631,1.145360824742268,0.41237113402061853,0.3753947004641181,,True,False,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-010,n17,n39,targeted,0.2,20,100,245,3,36,5,3,12,node_score_aware_delta_0.90,3,0.9506763285024155,1.0,0.5104166666666666,0.48958333333333337,0.0,0.07004830917874395,1.0,0.0,1.0,9.333333333333334,0.1268538823911631,1.145360824742268,0.41237113402061853,0.3753947004641181,0.9,True,False,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-010,n17,n39,targeted,0.2,20,100,245,3,36,5,3,12,degradation_aware_delta_0.90,3,0.921062271062271,0.9688494847801723,0.4947916666666667,0.5052083333333333,0.0,0.06851851851851852,1.0,0.0,1.0,8.0,0.14730423620025676,1.0481481481481483,0.37037037037037035,0.38921660558953297,0.9,True,False,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-010,n17,n39,targeted,0.2,20,100,245,3,36,5,3,12,degradation_aware_delta_0.85,3,0.9506763285024155,1.0,0.4973958333333333,0.5026041666666667,0.0,0.07004830917874395,1.0,0.0,1.0,9.333333333333334,0.1268538823911631,1.145360824742268,0.41237113402061853,0.3753947004641181,0.85,True,False,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-010,n17,n39,targeted,0.2,20,100,245,3,36,5,3,12,degradation_aware_delta_0.80,3,0.9461904761904761,0.9952814094792853,0.5026041666666666,0.49739583333333337,0.0,0.09500805152979065,1.0,0.0,1.0,8.666666666666666,0.1497347917558123,0.9785714285714286,0.38095238095238093,0.38926257727553165,0.8,True,False,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-010,n17,n39,behavioral,0.2,0,100,245,3,36,5,3,12,lemonade_reset,3,0.9506763285024155,1.0,0.5078125,0.4921875,0.0,0.07004830917874395,1.0,1.0,0.0,0.0,0.1268538823911631,1.145360824742268,0.41237113402061853,0.3753947004641181,,True,False,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-010,n17,n39,behavioral,0.2,0,100,245,3,36,5,3,12,node_score_aware_delta_0.90,3,0.9506763285024155,1.0,0.5104166666666666,0.48958333333333337,0.0,0.07004830917874395,1.0,1.0,0.0,0.0,0.1268538823911631,1.145360824742268,0.41237113402061853,0.3753947004641181,0.9,True,False,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-010,n17,n39,behavioral,0.2,0,100,245,3,36,5,3,12,degradation_aware_delta_0.90,3,0.921062271062271,0.9688494847801723,0.4947916666666667,0.5052083333333333,0.0,0.06851851851851852,1.0,1.0,0.0,0.0,0.14730423620025676,1.0481481481481483,0.37037037037037035,0.38921660558953297,0.9,True,False,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-010,n17,n39,behavioral,0.2,0,100,245,3,36,5,3,12,degradation_aware_delta_0.85,3,0.9506763285024155,1.0,0.4973958333333333,0.5026041666666667,0.0,0.07004830917874395,1.0,1.0,0.0,0.0,0.1268538823911631,1.145360824742268,0.41237113402061853,0.3753947004641181,0.85,True,False,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-010,n17,n39,behavioral,0.2,0,100,245,3,36,5,3,12,degradation_aware_delta_0.80,3,0.9461904761904761,0.9952814094792853,0.5026041666666666,0.49739583333333337,0.0,0.09500805152979065,1.0,1.0,0.0,0.0,0.1497347917558123,0.9785714285714286,0.38095238095238093,0.38926257727553165,0.8,True,False,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-011,n4,n71,random,0.2,20,100,243,3,36,5,3,12,lemonade_reset,3,0.9331604331604332,1.0,0.4908854166666667,0.5091145833333333,0.0,0.07634408602150537,1.0,0.0,1.0,7.666666666666667,0.1869844276094276,0.4721518987341773,0.4430379746835443,0.3952754498341015,,True,False,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-011,n4,n71,random,0.2,20,100,243,3,36,5,3,12,node_score_aware_delta_0.90,3,0.9158444158444158,0.9814436867437988,0.5247395833333334,0.47526041666666663,0.0,0.037037037037037035,1.0,0.0,1.0,3.0,0.17200757575757575,0.988,0.48,0.38850950910094956,0.9,True,True,True,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-011,n4,n71,random,0.2,20,100,243,3,36,5,3,12,degradation_aware_delta_0.90,3,0.9158444158444158,0.9814436867437988,0.4791666666666667,0.5208333333333333,0.0,0.0,1.0,0.0,1.0,4.333333333333333,0.20052609427609425,0.48823529411764705,0.4117647058823529,0.3718308866132342,0.9,True,False,True,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-011,n4,n71,random,0.2,20,100,243,3,36,5,3,12,degradation_aware_delta_0.85,3,0.9331604331604332,1.0,0.5325520833333334,0.46744791666666663,0.0,0.07634408602150537,1.0,0.0,1.0,7.666666666666667,0.1869844276094276,0.4721518987341773,0.4430379746835443,0.3952754498341015,0.85,True,False,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-011,n4,n71,random,0.2,20,100,243,3,36,5,3,12,degradation_aware_delta_0.80,3,0.9407361907361907,1.008118387049588,0.5416666666666666,0.45833333333333337,0.0,0.17037037037037037,1.0,0.0,1.0,5.333333333333333,0.17168837497784864,0.4363636363636364,0.48484848484848486,0.4026484251100661,0.8,True,True,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-011,n4,n71,targeted,0.2,20,100,243,3,36,5,3,12,lemonade_reset,3,0.9331604331604332,1.0,0.4908854166666667,0.5091145833333333,0.0,0.07634408602150537,1.0,0.0,1.0,7.666666666666667,0.1869844276094276,0.4721518987341773,0.4430379746835443,0.3952754498341015,,True,False,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-011,n4,n71,targeted,0.2,20,100,243,3,36,5,3,12,node_score_aware_delta_0.90,3,0.9158444158444158,0.9814436867437988,0.5247395833333334,0.47526041666666663,0.0,0.037037037037037035,1.0,0.3333333333333333,0.6666666666666666,2.6666666666666665,0.17200757575757575,0.988,0.48,0.38850950910094956,0.9,True,True,True,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-011,n4,n71,targeted,0.2,20,100,243,3,36,5,3,12,degradation_aware_delta_0.90,3,0.9158444158444158,0.9814436867437988,0.4791666666666667,0.5208333333333333,0.0,0.0,1.0,0.3333333333333333,0.6666666666666666,4.333333333333333,0.20052609427609425,0.48823529411764705,0.4117647058823529,0.3718308866132342,0.9,True,False,True,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-011,n4,n71,targeted,0.2,20,100,243,3,36,5,3,12,degradation_aware_delta_0.85,3,0.9331604331604332,1.0,0.5325520833333334,0.46744791666666663,0.0,0.07634408602150537,1.0,0.0,1.0,7.666666666666667,0.1869844276094276,0.4721518987341773,0.4430379746835443,0.3952754498341015,0.85,True,False,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-011,n4,n71,targeted,0.2,20,100,243,3,36,5,3,12,degradation_aware_delta_0.80,3,0.9407361907361907,1.008118387049588,0.5416666666666666,0.45833333333333337,0.0,0.17037037037037037,1.0,0.0,1.0,5.333333333333333,0.17168837497784864,0.4363636363636364,0.48484848484848486,0.4026484251100661,0.8,True,True,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-011,n4,n71,behavioral,0.2,0,100,243,3,36,5,3,12,lemonade_reset,3,0.9331604331604332,1.0,0.4908854166666667,0.5091145833333333,0.0,0.07634408602150537,1.0,1.0,0.0,0.0,0.1869844276094276,0.4721518987341773,0.4430379746835443,0.3952754498341015,,True,False,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-011,n4,n71,behavioral,0.2,0,100,243,3,36,5,3,12,node_score_aware_delta_0.90,3,0.9158444158444158,0.9814436867437988,0.5247395833333334,0.47526041666666663,0.0,0.037037037037037035,1.0,1.0,0.0,0.0,0.17200757575757575,0.988,0.48,0.38850950910094956,0.9,True,True,True,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-011,n4,n71,behavioral,0.2,0,100,243,3,36,5,3,12,degradation_aware_delta_0.90,3,0.9158444158444158,0.9814436867437988,0.4791666666666667,0.5208333333333333,0.0,0.0,1.0,1.0,0.0,0.0,0.20052609427609425,0.48823529411764705,0.4117647058823529,0.3718308866132342,0.9,True,False,True,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-011,n4,n71,behavioral,0.2,0,100,243,3,36,5,3,12,degradation_aware_delta_0.85,3,0.9331604331604332,1.0,0.5325520833333334,0.46744791666666663,0.0,0.07634408602150537,1.0,1.0,0.0,0.0,0.1869844276094276,0.4721518987341773,0.4430379746835443,0.3952754498341015,0.85,True,False,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-011,n4,n71,behavioral,0.2,0,100,243,3,36,5,3,12,degradation_aware_delta_0.80,3,0.9407361907361907,1.008118387049588,0.5416666666666666,0.45833333333333337,0.0,0.17037037037037037,1.0,1.0,0.0,0.0,0.17168837497784864,0.4363636363636364,0.48484848484848486,0.4026484251100661,0.8,True,True,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-012,n91,n54,random,0.2,20,100,262,3,36,5,1,1,lemonade_reset,1,0.0,0.0,0.484375,0.515625,0.0,0.0,1.0,0.0,1.0,1.0,0.375,2.5,0.0,0.6719141692550419,,True,False,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-012,n91,n54,random,0.2,20,100,262,3,36,5,1,1,node_score_aware_delta_0.90,1,0.0,0.0,0.45703125,0.54296875,0.0,0.0,1.0,0.0,1.0,1.0,0.375,2.5,0.0,0.6719141692550419,0.9,False,False,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-012,n91,n54,random,0.2,20,100,262,3,36,5,1,1,degradation_aware_delta_0.90,1,0.0,0.0,0.52734375,0.47265625,0.0,0.0,1.0,0.0,1.0,1.0,0.375,2.5,0.0,0.6719141692550419,0.9,False,False,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-012,n91,n54,random,0.2,20,100,262,3,36,5,1,1,degradation_aware_delta_0.85,1,0.0,0.0,0.4921875,0.5078125,0.0,0.0,1.0,0.0,1.0,1.0,0.375,2.5,0.0,0.6719141692550419,0.85,False,False,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-012,n91,n54,random,0.2,20,100,262,3,36,5,1,1,degradation_aware_delta_0.80,1,0.0,0.0,0.49609375,0.50390625,0.0,0.0,1.0,0.0,1.0,1.0,0.375,2.5,0.0,0.6719141692550419,0.8,False,False,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-012,n91,n54,targeted,0.2,20,100,262,3,36,5,1,1,lemonade_reset,1,0.0,0.0,0.484375,0.515625,0.0,0.0,1.0,1.0,0.0,0.0,0.375,2.5,0.0,0.6719141692550419,,True,False,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-012,n91,n54,targeted,0.2,20,100,262,3,36,5,1,1,node_score_aware_delta_0.90,1,0.0,0.0,0.45703125,0.54296875,0.0,0.0,1.0,1.0,0.0,0.0,0.375,2.5,0.0,0.6719141692550419,0.9,False,False,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-012,n91,n54,targeted,0.2,20,100,262,3,36,5,1,1,degradation_aware_delta_0.90,1,0.0,0.0,0.52734375,0.47265625,0.0,0.0,1.0,1.0,0.0,0.0,0.375,2.5,0.0,0.6719141692550419,0.9,False,False,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-012,n91,n54,targeted,0.2,20,100,262,3,36,5,1,1,degradation_aware_delta_0.85,1,0.0,0.0,0.4921875,0.5078125,0.0,0.0,1.0,1.0,0.0,0.0,0.375,2.5,0.0,0.6719141692550419,0.85,False,False,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-012,n91,n54,targeted,0.2,20,100,262,3,36,5,1,1,degradation_aware_delta_0.80,1,0.0,0.0,0.49609375,0.50390625,0.0,0.0,1.0,1.0,0.0,0.0,0.375,2.5,0.0,0.6719141692550419,0.8,False,False,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-012,n91,n54,behavioral,0.2,0,100,262,3,36,5,1,1,lemonade_reset,1,0.0,0.0,0.484375,0.515625,0.0,0.0,1.0,1.0,0.0,0.0,0.375,2.5,0.0,0.6719141692550419,,True,False,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-012,n91,n54,behavioral,0.2,0,100,262,3,36,5,1,1,node_score_aware_delta_0.90,1,0.0,0.0,0.45703125,0.54296875,0.0,0.0,1.0,1.0,0.0,0.0,0.375,2.5,0.0,0.6719141692550419,0.9,False,False,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-012,n91,n54,behavioral,0.2,0,100,262,3,36,5,1,1,degradation_aware_delta_0.90,1,0.0,0.0,0.52734375,0.47265625,0.0,0.0,1.0,1.0,0.0,0.0,0.375,2.5,0.0,0.6719141692550419,0.9,False,False,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-012,n91,n54,behavioral,0.2,0,100,262,3,36,5,1,1,degradation_aware_delta_0.85,1,0.0,0.0,0.4921875,0.5078125,0.0,0.0,1.0,1.0,0.0,0.0,0.375,2.5,0.0,0.6719141692550419,0.85,False,False,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-012,n91,n54,behavioral,0.2,0,100,262,3,36,5,1,1,degradation_aware_delta_0.80,1,0.0,0.0,0.49609375,0.50390625,0.0,0.0,1.0,1.0,0.0,0.0,0.375,2.5,0.0,0.6719141692550419,0.8,False,False,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-013,n93,n11,random,0.2,20,100,244,3,36,5,3,12,lemonade_reset,3,0.9220797720797721,1.0,0.4856770833333333,0.5143229166666667,0.0,0.03333333333333333,1.0,0.0,1.0,4.0,0.1596850861556744,0.8116279069767441,0.4883720930232558,0.39252902377205307,,True,False,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-013,n93,n11,random,0.2,20,100,244,3,36,5,3,12,node_score_aware_delta_0.90,3,0.9425925925925925,1.0222462536690868,0.5234375,0.4765625,0.0,0.03333333333333333,1.0,0.0,1.0,4.0,0.11024064171122994,0.8813953488372093,0.6046511627906976,0.37453758204847215,0.9,True,True,True,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-013,n93,n11,random,0.2,20,100,244,3,36,5,3,12,degradation_aware_delta_0.90,3,0.9459468902865128,1.0258840058413903,0.4895833333333333,0.5104166666666667,0.0,0.020833333333333332,1.0,0.0,1.0,4.333333333333333,0.12326533306925463,0.7218181818181819,0.6,0.3784377493734208,0.9,True,True,True,True
1.2.0,local-degradation-aware-lemonade-reselection,pilot-013,n93,n11,random,0.2,20,100,244,3,36,5,3,12,degradation_aware_delta_0.85,3,0.9425925925925925,1.0222462536690868,0.5182291666666666,0.48177083333333337,0.0,0.03333333333333333,1.0,0.0,1.0,4.0,0.11024064171122994,0.8813953488372093,0.6046511627906976,0.37453758204847215,0.85,True,True,True,True
1.2.0,local-degradation-aware-lemonade-reselection,pilot-013,n93,n11,random,0.2,20,100,244,3,36,5,3,12,degradation_aware_delta_0.80,3,0.9544973544973545,1.0351570258877536,0.48828125,0.51171875,0.0,0.020833333333333332,1.0,0.0,1.0,4.333333333333333,0.12247549019607844,0.6884615384615386,0.5961538461538461,0.3871872640740659,0.8,True,True,True,True
1.2.0,local-degradation-aware-lemonade-reselection,pilot-013,n93,n11,targeted,0.2,20,100,244,3,36,5,3,12,lemonade_reset,3,0.9220797720797721,1.0,0.4856770833333333,0.5143229166666667,0.0,0.03333333333333333,1.0,0.0,1.0,4.333333333333333,0.1596850861556744,0.8116279069767441,0.4883720930232558,0.39252902377205307,,True,False,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-013,n93,n11,targeted,0.2,20,100,244,3,36,5,3,12,node_score_aware_delta_0.90,3,0.9425925925925925,1.0222462536690868,0.5234375,0.4765625,0.0,0.03333333333333333,1.0,0.0,1.0,5.333333333333333,0.11024064171122994,0.8813953488372093,0.6046511627906976,0.37453758204847215,0.9,True,True,True,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-013,n93,n11,targeted,0.2,20,100,244,3,36,5,3,12,degradation_aware_delta_0.90,3,0.9459468902865128,1.0258840058413903,0.4895833333333333,0.5104166666666667,0.0,0.020833333333333332,1.0,0.0,1.0,5.666666666666667,0.12326533306925463,0.7218181818181819,0.6,0.3784377493734208,0.9,True,True,True,True
1.2.0,local-degradation-aware-lemonade-reselection,pilot-013,n93,n11,targeted,0.2,20,100,244,3,36,5,3,12,degradation_aware_delta_0.85,3,0.9425925925925925,1.0222462536690868,0.5182291666666666,0.48177083333333337,0.0,0.03333333333333333,1.0,0.0,1.0,5.333333333333333,0.11024064171122994,0.8813953488372093,0.6046511627906976,0.37453758204847215,0.85,True,True,True,True
1.2.0,local-degradation-aware-lemonade-reselection,pilot-013,n93,n11,targeted,0.2,20,100,244,3,36,5,3,12,degradation_aware_delta_0.80,3,0.9544973544973545,1.0351570258877536,0.48828125,0.51171875,0.0,0.020833333333333332,1.0,0.0,1.0,5.0,0.12247549019607844,0.6884615384615386,0.5961538461538461,0.3871872640740659,0.8,True,True,True,True
1.2.0,local-degradation-aware-lemonade-reselection,pilot-013,n93,n11,behavioral,0.2,0,100,244,3,36,5,3,12,lemonade_reset,3,0.9220797720797721,1.0,0.4856770833333333,0.5143229166666667,0.0,0.03333333333333333,1.0,1.0,0.0,0.0,0.1596850861556744,0.8116279069767441,0.4883720930232558,0.39252902377205307,,True,False,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-013,n93,n11,behavioral,0.2,0,100,244,3,36,5,3,12,node_score_aware_delta_0.90,3,0.9425925925925925,1.0222462536690868,0.5234375,0.4765625,0.0,0.03333333333333333,1.0,1.0,0.0,0.0,0.11024064171122994,0.8813953488372093,0.6046511627906976,0.37453758204847215,0.9,True,True,True,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-013,n93,n11,behavioral,0.2,0,100,244,3,36,5,3,12,degradation_aware_delta_0.90,3,0.9459468902865128,1.0258840058413903,0.4895833333333333,0.5104166666666667,0.0,0.020833333333333332,1.0,1.0,0.0,0.0,0.12326533306925463,0.7218181818181819,0.6,0.3784377493734208,0.9,True,True,True,True
1.2.0,local-degradation-aware-lemonade-reselection,pilot-013,n93,n11,behavioral,0.2,0,100,244,3,36,5,3,12,degradation_aware_delta_0.85,3,0.9425925925925925,1.0222462536690868,0.5182291666666666,0.48177083333333337,0.0,0.03333333333333333,1.0,1.0,0.0,0.0,0.11024064171122994,0.8813953488372093,0.6046511627906976,0.37453758204847215,0.85,True,True,True,True
1.2.0,local-degradation-aware-lemonade-reselection,pilot-013,n93,n11,behavioral,0.2,0,100,244,3,36,5,3,12,degradation_aware_delta_0.80,3,0.9544973544973545,1.0351570258877536,0.48828125,0.51171875,0.0,0.020833333333333332,1.0,1.0,0.0,0.0,0.12247549019607844,0.6884615384615386,0.5961538461538461,0.3871872640740659,0.8,True,True,True,True
1.2.0,local-degradation-aware-lemonade-reselection,pilot-014,n32,n58,random,0.2,20,100,288,3,36,5,3,12,lemonade_reset,3,0.9144522673934438,1.0,0.4765625,0.5234375,0.0,0.125,1.0,0.0,1.0,2.6666666666666665,0.16024886877828054,1.3923076923076922,0.2153846153846154,0.40925853654215993,,True,False,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-014,n32,n58,random,0.2,20,100,288,3,36,5,3,12,node_score_aware_delta_0.90,3,0.9108108108108107,0.9960178822750227,0.5182291666666666,0.48177083333333337,0.0,0.10526315789473684,1.0,0.0,1.0,3.6666666666666665,0.12958333333333333,1.356,0.25333333333333335,0.3788119797771871,0.9,True,True,True,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-014,n32,n58,random,0.2,20,100,288,3,36,5,3,12,degradation_aware_delta_0.90,3,0.921921921921922,1.0081684466153382,0.4986979166666667,0.5013020833333333,0.0,0.14574898785425103,1.0,0.0,1.0,2.6666666666666665,0.14601190476190476,1.4043478260869566,0.2318840579710145,0.3923604733082653,0.9,True,True,True,True
1.2.0,local-degradation-aware-lemonade-reselection,pilot-014,n32,n58,random,0.2,20,100,288,3,36,5,3,12,degradation_aware_delta_0.85,3,0.9203346203346204,1.0064326517095787,0.5078125,0.4921875,0.0,0.1286549707602339,1.0,0.0,1.0,2.6666666666666665,0.1460576923076923,1.3529411764705883,0.22058823529411764,0.39978564452273035,0.85,True,True,True,True
1.2.0,local-degradation-aware-lemonade-reselection,pilot-014,n32,n58,random,0.2,20,100,288,3,36,5,3,12,degradation_aware_delta_0.80,3,0.9274774774774776,1.0142437287854957,0.47265625,0.52734375,0.0,0.14717348927875243,1.0,0.0,1.0,3.6666666666666665,0.12875,1.3,0.2972972972972973,0.3825673773766354,0.8,True,True,True,True
1.2.0,local-degradation-aware-lemonade-reselection,pilot-014,n32,n58,targeted,0.2,20,100,288,3,36,5,3,12,lemonade_reset,3,0.9144522673934438,1.0,0.4765625,0.5234375,0.0,0.125,1.0,0.0,1.0,7.0,0.16024886877828054,1.3923076923076922,0.2153846153846154,0.40925853654215993,,True,False,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-014,n32,n58,targeted,0.2,20,100,288,3,36,5,3,12,node_score_aware_delta_0.90,3,0.9108108108108107,0.9960178822750227,0.5182291666666666,0.48177083333333337,0.0,0.10526315789473684,1.0,0.0,1.0,8.0,0.12958333333333333,1.356,0.25333333333333335,0.3788119797771871,0.9,True,True,True,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-014,n32,n58,targeted,0.2,20,100,288,3,36,5,3,12,degradation_aware_delta_0.90,3,0.921921921921922,1.0081684466153382,0.4986979166666667,0.5013020833333333,0.0,0.14574898785425103,1.0,0.0,1.0,6.666666666666667,0.14601190476190476,1.4043478260869566,0.2318840579710145,0.3923604733082653,0.9,True,True,True,True
1.2.0,local-degradation-aware-lemonade-reselection,pilot-014,n32,n58,targeted,0.2,20,100,288,3,36,5,3,12,degradation_aware_delta_0.85,3,0.9203346203346204,1.0064326517095787,0.5078125,0.4921875,0.0,0.1286549707602339,1.0,0.0,1.0,7.0,0.1460576923076923,1.3529411764705883,0.22058823529411764,0.39978564452273035,0.85,True,True,True,True
1.2.0,local-degradation-aware-lemonade-reselection,pilot-014,n32,n58,targeted,0.2,20,100,288,3,36,5,3,12,degradation_aware_delta_0.80,3,0.9274774774774776,1.0142437287854957,0.47265625,0.52734375,0.0,0.14717348927875243,1.0,0.0,1.0,7.0,0.12875,1.3,0.2972972972972973,0.3825673773766354,0.8,True,True,True,True
1.2.0,local-degradation-aware-lemonade-reselection,pilot-014,n32,n58,behavioral,0.2,0,100,288,3,36,5,3,12,lemonade_reset,3,0.9144522673934438,1.0,0.4765625,0.5234375,0.0,0.125,1.0,1.0,0.0,0.0,0.16024886877828054,1.3923076923076922,0.2153846153846154,0.40925853654215993,,True,False,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-014,n32,n58,behavioral,0.2,0,100,288,3,36,5,3,12,node_score_aware_delta_0.90,3,0.9108108108108107,0.9960178822750227,0.5182291666666666,0.48177083333333337,0.0,0.10526315789473684,1.0,1.0,0.0,0.0,0.12958333333333333,1.356,0.25333333333333335,0.3788119797771871,0.9,True,True,True,False
