schema_version,experiment,seed,source,target,compromise_type,compromise_fraction,compromised_node_count,total_node_count,edge_count,route_count,fractal_id,pre_reset_epochs,pre_alarm_path_count,post_candidate_count,policy,path_count,post_reset_path_distance_from_pre_alarm,continuity_retention_vs_lemonade,state_break_distance,state_continuity_score,lane_collapse_rate,path_overlap,unique_path_ratio,clean_path_ratio,path_compromise_rate,mean_compromised_nodes_per_path,mean_node_score_risk_per_path,mean_raw_node_score_per_path,healthy_node_ratio,delta,success_continuity_retention,success_node_score_risk_reduced,success_candidate
1.1.0,node-score-aware-lemonade-reselection,pilot-015,n68,n14,targeted,0.2,20,100,242,3,36,5,3,12,lemonade_reset,3,0.895959595959596,1.0,0.4895833333333333,0.5104166666666667,0.0,0.0,1.0,0.0,1.0,4.333333333333333,0.17442396313364053,0.9181818181818181,0.4772727272727273,,True,False,False
1.1.0,node-score-aware-lemonade-reselection,pilot-015,n68,n14,targeted,0.2,20,100,242,3,36,5,3,12,node_score_aware_delta_0.90,3,0.895959595959596,1.0,0.4830729166666667,0.5169270833333333,0.0,0.0,1.0,0.0,1.0,4.333333333333333,0.17442396313364053,0.9181818181818181,0.4772727272727273,0.9,True,False,False
1.1.0,node-score-aware-lemonade-reselection,pilot-015,n68,n14,targeted,0.2,20,100,242,3,36,5,3,12,node_score_aware_delta_0.75,3,0.895959595959596,1.0,0.4934895833333333,0.5065104166666667,0.0,0.0,1.0,0.0,1.0,4.333333333333333,0.17442396313364053,0.9181818181818181,0.4772727272727273,0.75,True,False,False
1.1.0,node-score-aware-lemonade-reselection,pilot-015,n68,n14,targeted,0.2,20,100,242,3,36,5,3,12,node_score_aware_delta_0.60,3,0.895959595959596,1.0,0.4921875,0.5078125,0.0,0.0,1.0,0.0,1.0,4.333333333333333,0.17442396313364053,0.9181818181818181,0.4772727272727273,0.6,True,False,False
1.1.0,node-score-aware-lemonade-reselection,pilot-015,n68,n14,targeted,0.2,20,100,242,3,36,5,3,12,node_score_aware_delta_0.50,3,0.895959595959596,1.0,0.5065104166666666,0.49348958333333337,0.0,0.0,1.0,0.0,1.0,4.333333333333333,0.17442396313364053,0.9181818181818181,0.4772727272727273,0.5,True,False,False
1.1.0,node-score-aware-lemonade-reselection,pilot-016,n12,n65,random,0.2,20,100,244,3,36,5,3,12,lemonade_reset,3,0.9395268474215843,1.0,0.484375,0.515625,0.0,0.06666666666666667,1.0,0.0,1.0,3.0,0.13825757575757577,1.3391304347826087,0.32608695652173914,,True,False,False
1.1.0,node-score-aware-lemonade-reselection,pilot-016,n12,n65,random,0.2,20,100,244,3,36,5,3,12,node_score_aware_delta_0.90,3,0.9166666666666666,0.9756684113736029,0.5130208333333334,0.48697916666666663,0.0,0.05773420479302832,1.0,0.0,1.0,4.0,0.11988304093567252,1.1714285714285713,0.42857142857142855,0.9,True,True,True
1.1.0,node-score-aware-lemonade-reselection,pilot-016,n12,n65,random,0.2,20,100,244,3,36,5,3,12,node_score_aware_delta_0.75,3,0.9370015948963317,0.9973122082331305,0.4817708333333333,0.5182291666666667,0.0,0.04044117647058824,1.0,0.0,1.0,3.3333333333333335,0.11527777777777777,1.2433962264150944,0.37735849056603776,0.75,True,True,True
1.1.0,node-score-aware-lemonade-reselection,pilot-016,n12,n65,random,0.2,20,100,244,3,36,5,3,12,node_score_aware_delta_0.60,3,0.9157894736842106,0.9747347573914273,0.484375,0.515625,0.0,0.0588235294117647,1.0,0.0,1.0,3.0,0.10211988304093568,1.1363636363636365,0.4727272727272727,0.6,True,True,True
1.1.0,node-score-aware-lemonade-reselection,pilot-016,n12,n65,random,0.2,20,100,244,3,36,5,3,12,node_score_aware_delta_0.50,3,0.9157894736842106,0.9747347573914273,0.4739583333333333,0.5260416666666667,0.0,0.0588235294117647,1.0,0.0,1.0,3.0,0.10211988304093568,1.1363636363636365,0.4727272727272727,0.5,True,True,True
1.1.0,node-score-aware-lemonade-reselection,pilot-016,n12,n65,targeted,0.2,20,100,244,3,36,5,3,12,lemonade_reset,3,0.9395268474215843,1.0,0.484375,0.515625,0.0,0.06666666666666667,1.0,0.0,1.0,5.0,0.13825757575757577,1.3391304347826087,0.32608695652173914,,True,False,False
1.1.0,node-score-aware-lemonade-reselection,pilot-016,n12,n65,targeted,0.2,20,100,244,3,36,5,3,12,node_score_aware_delta_0.90,3,0.9166666666666666,0.9756684113736029,0.5130208333333334,0.48697916666666663,0.0,0.05773420479302832,1.0,0.0,1.0,5.0,0.11988304093567252,1.1714285714285713,0.42857142857142855,0.9,True,True,True
1.1.0,node-score-aware-lemonade-reselection,pilot-016,n12,n65,targeted,0.2,20,100,244,3,36,5,3,12,node_score_aware_delta_0.75,3,0.9370015948963317,0.9973122082331305,0.4817708333333333,0.5182291666666667,0.0,0.04044117647058824,1.0,0.0,1.0,5.666666666666667,0.11527777777777777,1.2433962264150944,0.37735849056603776,0.75,True,True,True
1.1.0,node-score-aware-lemonade-reselection,pilot-016,n12,n65,targeted,0.2,20,100,244,3,36,5,3,12,node_score_aware_delta_0.60,3,0.9157894736842106,0.9747347573914273,0.484375,0.515625,0.0,0.0588235294117647,1.0,0.0,1.0,4.333333333333333,0.10211988304093568,1.1363636363636365,0.4727272727272727,0.6,True,True,True
1.1.0,node-score-aware-lemonade-reselection,pilot-016,n12,n65,targeted,0.2,20,100,244,3,36,5,3,12,node_score_aware_delta_0.50,3,0.9157894736842106,0.9747347573914273,0.4739583333333333,0.5260416666666667,0.0,0.0588235294117647,1.0,0.0,1.0,4.333333333333333,0.10211988304093568,1.1363636363636365,0.4727272727272727,0.5,True,True,True
1.1.0,node-score-aware-lemonade-reselection,pilot-017,n88,n25,random,0.2,20,100,252,3,36,5,3,12,lemonade_reset,3,0.881728778467909,1.0,0.4765625,0.5234375,0.0,0.06060606060606061,1.0,0.0,1.0,5.666666666666667,0.21279761904761904,1.6,0.325,,True,False,False
1.1.0,node-score-aware-lemonade-reselection,pilot-017,n88,n25,random,0.2,20,100,252,3,36,5,3,12,node_score_aware_delta_0.90,3,0.9015700483091788,1.0225026905390862,0.5403645833333334,0.45963541666666663,0.0,0.05555555555555555,1.0,0.0,1.0,6.0,0.20904761904761904,1.5930232558139534,0.3023255813953488,0.9,True,True,True
1.1.0,node-score-aware-lemonade-reselection,pilot-017,n88,n25,random,0.2,20,100,252,3,36,5,3,12,node_score_aware_delta_0.75,3,0.8973909332145708,1.0177630073205461,0.5221354166666666,0.47786458333333337,0.0,0.13508771929824562,1.0,0.0,1.0,8.666666666666666,0.15167887667887667,1.3181818181818181,0.36363636363636365,0.75,True,True,False
1.1.0,node-score-aware-lemonade-reselection,pilot-017,n88,n25,random,0.2,20,100,252,3,36,5,3,12,node_score_aware_delta_0.60,3,0.8973909332145708,1.0177630073205461,0.50390625,0.49609375,0.0,0.13508771929824562,1.0,0.0,1.0,8.666666666666666,0.15167887667887667,1.3181818181818181,0.36363636363636365,0.6,True,True,False
1.1.0,node-score-aware-lemonade-reselection,pilot-017,n88,n25,random,0.2,20,100,252,3,36,5,3,12,node_score_aware_delta_0.50,3,0.8625969843361148,0.9783019511226143,0.51171875,0.48828125,0.0,0.26403508771929823,1.0,0.0,1.0,10.0,0.14121808143547274,1.2720930232558139,0.3875968992248062,0.5,True,True,False
1.1.0,node-score-aware-lemonade-reselection,pilot-017,n88,n25,targeted,0.2,20,100,252,3,36,5,3,12,lemonade_reset,3,0.881728778467909,1.0,0.4765625,0.5234375,0.0,0.06060606060606061,1.0,0.0,1.0,2.3333333333333335,0.21279761904761904,1.6,0.325,,True,False,False
1.1.0,node-score-aware-lemonade-reselection,pilot-017,n88,n25,targeted,0.2,20,100,252,3,36,5,3,12,node_score_aware_delta_0.90,3,0.9015700483091788,1.0225026905390862,0.5403645833333334,0.45963541666666663,0.0,0.05555555555555555,1.0,0.0,1.0,2.6666666666666665,0.20904761904761904,1.5930232558139534,0.3023255813953488,0.9,True,True,True
1.1.0,node-score-aware-lemonade-reselection,pilot-017,n88,n25,targeted,0.2,20,100,252,3,36,5,3,12,node_score_aware_delta_0.75,3,0.8973909332145708,1.0177630073205461,0.5221354166666666,0.47786458333333337,0.0,0.13508771929824562,1.0,0.0,1.0,7.333333333333333,0.15167887667887667,1.3181818181818181,0.36363636363636365,0.75,True,True,False
1.1.0,node-score-aware-lemonade-reselection,pilot-017,n88,n25,targeted,0.2,20,100,252,3,36,5,3,12,node_score_aware_delta_0.60,3,0.8973909332145708,1.0177630073205461,0.50390625,0.49609375,0.0,0.13508771929824562,1.0,0.0,1.0,7.333333333333333,0.15167887667887667,1.3181818181818181,0.36363636363636365,0.6,True,True,False
1.1.0,node-score-aware-lemonade-reselection,pilot-017,n88,n25,targeted,0.2,20,100,252,3,36,5,3,12,node_score_aware_delta_0.50,3,0.8625969843361148,0.9783019511226143,0.51171875,0.48828125,0.0,0.26403508771929823,1.0,0.0,1.0,11.0,0.14121808143547274,1.2720930232558139,0.3875968992248062,0.5,True,True,False
1.1.0,node-score-aware-lemonade-reselection,pilot-018,n54,n14,random,0.2,20,100,225,3,36,5,3,12,lemonade_reset,3,0.888888888888889,1.0,0.48828125,0.51171875,0.0,0.0,1.0,0.0,1.0,1.6666666666666667,0.1514194139194139,1.1588235294117646,0.4117647058823529,,True,False,False
1.1.0,node-score-aware-lemonade-reselection,pilot-018,n54,n14,random,0.2,20,100,225,3,36,5,3,12,node_score_aware_delta_0.90,3,0.935515873015873,1.052455357142857,0.5065104166666666,0.49348958333333337,0.0,0.0,1.0,0.0,1.0,3.0,0.1265151515151515,1.09375,0.5,0.9,True,True,True
1.1.0,node-score-aware-lemonade-reselection,pilot-018,n54,n14,random,0.2,20,100,225,3,36,5,3,12,node_score_aware_delta_0.75,3,0.935515873015873,1.052455357142857,0.484375,0.515625,0.0,0.0,1.0,0.0,1.0,3.0,0.1265151515151515,1.09375,0.5,0.75,True,True,True
1.1.0,node-score-aware-lemonade-reselection,pilot-018,n54,n14,random,0.2,20,100,225,3,36,5,3,12,node_score_aware_delta_0.60,3,0.9037698412698413,1.0167410714285714,0.4765625,0.5234375,0.0,0.027777777777777776,1.0,0.0,1.0,3.3333333333333335,0.11305361305361304,1.0315789473684212,0.5,0.6,True,True,False
1.1.0,node-score-aware-lemonade-reselection,pilot-018,n54,n14,random,0.2,20,100,225,3,36,5,3,12,node_score_aware_delta_0.50,3,0.9037698412698413,1.0167410714285714,0.5364583333333334,0.46354166666666663,0.0,0.027777777777777776,1.0,0.0,1.0,3.3333333333333335,0.11305361305361304,1.0315789473684212,0.5,0.5,True,True,False
1.1.0,node-score-aware-lemonade-reselection,pilot-018,n54,n14,targeted,0.2,20,100,225,3,36,5,3,12,lemonade_reset,3,0.888888888888889,1.0,0.48828125,0.51171875,0.0,0.0,1.0,0.0,1.0,4.666666666666667,0.1514194139194139,1.1588235294117646,0.4117647058823529,,True,False,False
1.1.0,node-score-aware-lemonade-reselection,pilot-018,n54,n14,targeted,0.2,20,100,225,3,36,5,3,12,node_score_aware_delta_0.90,3,0.935515873015873,1.052455357142857,0.5065104166666666,0.49348958333333337,0.0,0.0,1.0,0.3333333333333333,0.6666666666666666,2.0,0.1265151515151515,1.09375,0.5,0.9,True,True,True
1.1.0,node-score-aware-lemonade-reselection,pilot-018,n54,n14,targeted,0.2,20,100,225,3,36,5,3,12,node_score_aware_delta_0.75,3,0.935515873015873,1.052455357142857,0.484375,0.515625,0.0,0.0,1.0,0.3333333333333333,0.6666666666666666,2.0,0.1265151515151515,1.09375,0.5,0.75,True,True,True
1.1.0,node-score-aware-lemonade-reselection,pilot-018,n54,n14,targeted,0.2,20,100,225,3,36,5,3,12,node_score_aware_delta_0.60,3,0.9037698412698413,1.0167410714285714,0.4765625,0.5234375,0.0,0.027777777777777776,1.0,0.3333333333333333,0.6666666666666666,2.6666666666666665,0.11305361305361304,1.0315789473684212,0.5,0.6,True,True,False
1.1.0,node-score-aware-lemonade-reselection,pilot-018,n54,n14,targeted,0.2,20,100,225,3,36,5,3,12,node_score_aware_delta_0.50,3,0.9037698412698413,1.0167410714285714,0.5364583333333334,0.46354166666666663,0.0,0.027777777777777776,1.0,0.3333333333333333,0.6666666666666666,2.6666666666666665,0.11305361305361304,1.0315789473684212,0.5,0.5,True,True,False
1.1.0,node-score-aware-lemonade-reselection,pilot-019,n22,n90,random,0.2,20,100,252,3,36,5,3,12,lemonade_reset,3,0.9326599326599326,1.0,0.5221354166666666,0.47786458333333337,0.0,0.0,1.0,0.0,1.0,2.6666666666666665,0.16950757575757577,1.1758620689655173,0.3793103448275862,,True,False,False
1.1.0,node-score-aware-lemonade-reselection,pilot-019,n22,n90,random,0.2,20,100,252,3,36,5,3,12,node_score_aware_delta_0.90,3,0.9477567298105684,1.0161868186055554,0.48828125,0.51171875,0.0,0.17777777777777778,1.0,0.0,1.0,4.0,0.1445736434108527,0.8278688524590164,0.47540983606557374,0.9,True,True,False
1.1.0,node-score-aware-lemonade-reselection,pilot-019,n22,n90,random,0.2,20,100,252,3,36,5,3,12,node_score_aware_delta_0.75,3,0.9380392156862746,1.0057676789127203,0.5221354166666666,0.47786458333333337,0.0,0.16666666666666666,1.0,0.0,1.0,4.666666666666667,0.12088943288453691,0.7434782608695651,0.5217391304347826,0.75,True,True,False
1.1.0,node-score-aware-lemonade-reselection,pilot-019,n22,n90,random,0.2,20,100,252,3,36,5,3,12,node_score_aware_delta_0.60,3,0.9362962962962963,1.003898916967509,0.4869791666666667,0.5130208333333333,0.0,0.030303030303030304,1.0,0.0,1.0,2.3333333333333335,0.12423245614035087,0.9684210526315788,0.47368421052631576,0.6,True,True,False
1.1.0,node-score-aware-lemonade-reselection,pilot-019,n22,n90,random,0.2,20,100,252,3,36,5,3,12,node_score_aware_delta_0.50,3,0.9010021786492374,0.9660564875769801,0.53125,0.46875,0.0,0.20707070707070707,1.0,0.0,1.0,4.666666666666667,0.11047276621787026,0.7486486486486487,0.5405405405405406,0.5,True,True,False
1.1.0,node-score-aware-lemonade-reselection,pilot-019,n22,n90,targeted,0.2,20,100,252,3,36,5,3,12,lemonade_reset,3,0.9326599326599326,1.0,0.5221354166666666,0.47786458333333337,0.0,0.0,1.0,0.0,1.0,1.6666666666666667,0.16950757575757577,1.1758620689655173,0.3793103448275862,,True,False,False
1.1.0,node-score-aware-lemonade-reselection,pilot-019,n22,n90,targeted,0.2,20,100,252,3,36,5,3,12,node_score_aware_delta_0.90,3,0.9477567298105684,1.0161868186055554,0.48828125,0.51171875,0.0,0.17777777777777778,1.0,0.0,1.0,4.666666666666667,0.1445736434108527,0.8278688524590164,0.47540983606557374,0.9,True,True,False
1.1.0,node-score-aware-lemonade-reselection,pilot-019,n22,n90,targeted,0.2,20,100,252,3,36,5,3,12,node_score_aware_delta_0.75,3,0.9380392156862746,1.0057676789127203,0.5221354166666666,0.47786458333333337,0.0,0.16666666666666666,1.0,0.0,1.0,5.333333333333333,0.12088943288453691,0.7434782608695651,0.5217391304347826,0.75,True,True,False
1.1.0,node-score-aware-lemonade-reselection,pilot-019,n22,n90,targeted,0.2,20,100,252,3,36,5,3,12,node_score_aware_delta_0.60,3,0.9362962962962963,1.003898916967509,0.4869791666666667,0.5130208333333333,0.0,0.030303030303030304,1.0,0.0,1.0,2.6666666666666665,0.12423245614035087,0.9684210526315788,0.47368421052631576,0.6,True,True,False
1.1.0,node-score-aware-lemonade-reselection,pilot-019,n22,n90,targeted,0.2,20,100,252,3,36,5,3,12,node_score_aware_delta_0.50,3,0.9010021786492374,0.9660564875769801,0.53125,0.46875,0.0,0.20707070707070707,1.0,0.0,1.0,5.666666666666667,0.11047276621787026,0.7486486486486487,0.5405405405405406,0.5,True,True,False
1.1.0,node-score-aware-lemonade-reselection,pilot-020,n53,n15,random,0.2,20,100,238,3,36,5,3,12,lemonade_reset,3,0.8980248178506375,1.0,0.5026041666666666,0.49739583333333337,0.0,0.14074074074074075,1.0,0.0,1.0,5.333333333333333,0.20555896805896803,1.5543478260869565,0.2391304347826087,,True,False,False
1.1.0,node-score-aware-lemonade-reselection,pilot-020,n53,n15,random,0.2,20,100,238,3,36,5,3,12,node_score_aware_delta_0.90,3,0.8869857717290442,0.9877074153161887,0.5234375,0.4765625,0.0,0.16666666666666666,1.0,0.0,1.0,5.333333333333333,0.1855565242662017,1.5071428571428571,0.27380952380952384,0.9,True,True,True
1.1.0,node-score-aware-lemonade-reselection,pilot-020,n53,n15,random,0.2,20,100,238,3,36,5,3,12,node_score_aware_delta_0.75,3,0.9098960640968837,1.0132192852694866,0.4830729166666667,0.5169270833333333,0.0,0.23872785829307572,1.0,0.0,1.0,5.333333333333333,0.17945902633402633,1.5814159292035397,0.21238938053097345,0.75,True,True,False
1.1.0,node-score-aware-lemonade-reselection,pilot-020,n53,n15,random,0.2,20,100,238,3,36,5,3,12,node_score_aware_delta_0.60,3,0.850874660617933,0.9474957080300351,0.515625,0.484375,0.0,0.20222222222222222,1.0,0.0,1.0,6.0,0.1576719088815863,1.4404255319148938,0.2765957446808511,0.6,True,True,False
1.1.0,node-score-aware-lemonade-reselection,pilot-020,n53,n15,random,0.2,20,100,238,3,36,5,3,12,node_score_aware_delta_0.50,3,0.863368286319106,0.9614080470354043,0.4986979166666667,0.5013020833333333,0.0,0.2248148148148148,1.0,0.0,1.0,6.0,0.16094941094941095,1.5139130434782608,0.24347826086956523,0.5,True,True,False
1.1.0,node-score-aware-lemonade-reselection,pilot-020,n53,n15,targeted,0.2,20,100,238,3,36,5,3,12,lemonade_reset,3,0.8980248178506375,1.0,0.5026041666666666,0.49739583333333337,0.0,0.14074074074074075,1.0,0.0,1.0,10.0,0.20555896805896803,1.5543478260869565,0.2391304347826087,,True,False,False
1.1.0,node-score-aware-lemonade-reselection,pilot-020,n53,n15,targeted,0.2,20,100,238,3,36,5,3,12,node_score_aware_delta_0.90,3,0.8869857717290442,0.9877074153161887,0.5234375,0.4765625,0.0,0.16666666666666666,1.0,0.0,1.0,7.666666666666667,0.1855565242662017,1.5071428571428571,0.27380952380952384,0.9,True,True,True
1.1.0,node-score-aware-lemonade-reselection,pilot-020,n53,n15,targeted,0.2,20,100,238,3,36,5,3,12,node_score_aware_delta_0.75,3,0.9098960640968837,1.0132192852694866,0.4830729166666667,0.5169270833333333,0.0,0.23872785829307572,1.0,0.0,1.0,11.666666666666666,0.17945902633402633,1.5814159292035397,0.21238938053097345,0.75,True,True,False
1.1.0,node-score-aware-lemonade-reselection,pilot-020,n53,n15,targeted,0.2,20,100,238,3,36,5,3,12,node_score_aware_delta_0.60,3,0.850874660617933,0.9474957080300351,0.515625,0.484375,0.0,0.20222222222222222,1.0,0.0,1.0,9.333333333333334,0.1576719088815863,1.4404255319148938,0.2765957446808511,0.6,True,True,False
1.1.0,node-score-aware-lemonade-reselection,pilot-020,n53,n15,targeted,0.2,20,100,238,3,36,5,3,12,node_score_aware_delta_0.50,3,0.863368286319106,0.9614080470354043,0.4986979166666667,0.5013020833333333,0.0,0.2248148148148148,1.0,0.0,1.0,11.0,0.16094941094941095,1.5139130434782608,0.24347826086956523,0.5,True,True,False
1.1.0,node-score-aware-lemonade-reselection,pilot-021,n74,n6,random,0.2,20,100,238,3,36,5,3,12,lemonade_reset,3,0.9185606060606061,1.0,0.50390625,0.49609375,0.0,0.06666666666666667,1.0,0.0,1.0,2.3333333333333335,0.2562037037037037,1.156,0.28,,True,False,False
1.1.0,node-score-aware-lemonade-reselection,pilot-021,n74,n6,random,0.2,20,100,238,3,36,5,3,12,node_score_aware_delta_0.90,3,0.8995215311004784,0.9792729245794899,0.5377604166666666,0.46223958333333337,0.0,0.08333333333333333,1.0,0.0,1.0,3.0,0.19925925925925925,0.9108108108108108,0.4594594594594595,0.9,True,True,True
1.1.0,node-score-aware-lemonade-reselection,pilot-021,n74,n6,random,0.2,20,100,238,3,36,5,3,12,node_score_aware_delta_0.75,3,0.8975722133616871,0.9771507807318985,0.5091145833333334,0.49088541666666663,0.0,0.08333333333333333,1.0,0.0,1.0,2.3333333333333335,0.20092592592592592,0.8885714285714286,0.45714285714285713,0.75,True,True,True
1.1.0,node-score-aware-lemonade-reselection,pilot-021,n74,n6,random,0.2,20,100,238,3,36,5,3,12,node_score_aware_delta_0.60,3,0.8995215311004784,0.9792729245794899,0.5182291666666666,0.48177083333333337,0.0,0.08333333333333333,1.0,0.0,1.0,3.0,0.19925925925925925,0.9108108108108108,0.4594594594594595,0.6,True,True,True
1.1.0,node-score-aware-lemonade-reselection,pilot-021,n74,n6,random,0.2,20,100,238,3,36,5,3,12,node_score_aware_delta_0.50,3,0.8881578947368421,0.9669017905588714,0.48046875,0.51953125,0.0,0.1111111111111111,1.0,0.0,1.0,2.6666666666666665,0.1876190476190476,1.0085714285714285,0.4857142857142857,0.5,True,True,False
1.1.0,node-score-aware-lemonade-reselection,pilot-021,n74,n6,targeted,0.2,20,100,238,3,36,5,3,12,lemonade_reset,3,0.9185606060606061,1.0,0.50390625,0.49609375,0.0,0.06666666666666667,1.0,0.0,1.0,3.0,0.2562037037037037,1.156,0.28,,True,False,False
1.1.0,node-score-aware-lemonade-reselection,pilot-021,n74,n6,targeted,0.2,20,100,238,3,36,5,3,12,node_score_aware_delta_0.90,3,0.8995215311004784,0.9792729245794899,0.5377604166666666,0.46223958333333337,0.0,0.08333333333333333,1.0,0.0,1.0,4.0,0.19925925925925925,0.9108108108108108,0.4594594594594595,0.9,True,True,True
1.1.0,node-score-aware-lemonade-reselection,pilot-021,n74,n6,targeted,0.2,20,100,238,3,36,5,3,12,node_score_aware_delta_0.75,3,0.8975722133616871,0.9771507807318985,0.5091145833333334,0.49088541666666663,0.0,0.08333333333333333,1.0,0.0,1.0,4.0,0.20092592592592592,0.8885714285714286,0.45714285714285713,0.75,True,True,True
1.1.0,node-score-aware-lemonade-reselection,pilot-021,n74,n6,targeted,0.2,20,100,238,3,36,5,3,12,node_score_aware_delta_0.60,3,0.8995215311004784,0.9792729245794899,0.5182291666666666,0.48177083333333337,0.0,0.08333333333333333,1.0,0.0,1.0,4.0,0.19925925925925925,0.9108108108108108,0.4594594594594595,0.6,True,True,True
1.1.0,node-score-aware-lemonade-reselection,pilot-021,n74,n6,targeted,0.2,20,100,238,3,36,5,3,12,node_score_aware_delta_0.50,3,0.8881578947368421,0.9669017905588714,0.48046875,0.51953125,0.0,0.1111111111111111,1.0,0.0,1.0,4.333333333333333,0.1876190476190476,1.0085714285714285,0.4857142857142857,0.5,True,True,False
1.1.0,node-score-aware-lemonade-reselection,pilot-022,n32,n44,random,0.2,20,100,271,3,36,5,3,12,lemonade_reset,3,0.943355119825708,1.0,0.4856770833333333,0.5143229166666667,0.0,0.09523809523809523,1.0,0.0,1.0,3.6666666666666665,0.239375,0.604,0.48,,True,False,False
1.1.0,node-score-aware-lemonade-reselection,pilot-022,n32,n44,random,0.2,20,100,271,3,36,5,3,12,node_score_aware_delta_0.90,3,0.9153439153439153,0.9703068294292314,0.4908854166666667,0.5091145833333333,0.0,0.0,1.0,0.3333333333333333,0.6666666666666666,3.0,0.21583333333333332,0.6361702127659574,0.48936170212765956,0.9,True,True,True
1.1.0,node-score-aware-lemonade-reselection,pilot-022,n32,n44,random,0.2,20,100,271,3,36,5,3,12,node_score_aware_delta_0.75,3,0.8714985994397759,0.923828769383042,0.4934895833333333,0.5065104166666667,0.0,0.08333333333333333,1.0,0.6666666666666666,0.3333333333333333,1.6666666666666667,0.17169642857142856,0.9357142857142857,0.5357142857142857,0.75,True,True,True
1.1.0,node-score-aware-lemonade-reselection,pilot-022,n32,n44,random,0.2,20,100,271,3,36,5,3,12,node_score_aware_delta_0.60,3,0.8756393861892583,0.9282181945978513,0.5169270833333334,0.48307291666666663,0.0,0.044444444444444446,1.0,0.3333333333333333,0.6666666666666666,2.6666666666666665,0.15982142857142856,0.7769230769230769,0.5641025641025641,0.6,True,True,True
1.1.0,node-score-aware-lemonade-reselection,pilot-022,n32,n44,random,0.2,20,100,271,3,36,5,3,12,node_score_aware_delta_0.50,3,0.8756393861892583,0.9282181945978513,0.53515625,0.46484375,0.0,0.044444444444444446,1.0,0.3333333333333333,0.6666666666666666,2.6666666666666665,0.15982142857142856,0.7769230769230769,0.5641025641025641,0.5,True,True,True
1.1.0,node-score-aware-lemonade-reselection,pilot-022,n32,n44,targeted,0.2,20,100,271,3,36,5,3,12,lemonade_reset,3,0.943355119825708,1.0,0.4856770833333333,0.5143229166666667,0.0,0.09523809523809523,1.0,0.0,1.0,3.6666666666666665,0.239375,0.604,0.48,,True,False,False
1.1.0,node-score-aware-lemonade-reselection,pilot-022,n32,n44,targeted,0.2,20,100,271,3,36,5,3,12,node_score_aware_delta_0.90,3,0.9153439153439153,0.9703068294292314,0.4908854166666667,0.5091145833333333,0.0,0.0,1.0,0.0,1.0,4.0,0.21583333333333332,0.6361702127659574,0.48936170212765956,0.9,True,True,True
1.1.0,node-score-aware-lemonade-reselection,pilot-022,n32,n44,targeted,0.2,20,100,271,3,36,5,3,12,node_score_aware_delta_0.75,3,0.8714985994397759,0.923828769383042,0.4934895833333333,0.5065104166666667,0.0,0.08333333333333333,1.0,0.0,1.0,3.0,0.17169642857142856,0.9357142857142857,0.5357142857142857,0.75,True,True,True
1.1.0,node-score-aware-lemonade-reselection,pilot-022,n32,n44,targeted,0.2,20,100,271,3,36,5,3,12,node_score_aware_delta_0.60,3,0.8756393861892583,0.9282181945978513,0.5169270833333334,0.48307291666666663,0.0,0.044444444444444446,1.0,0.0,1.0,3.3333333333333335,0.15982142857142856,0.7769230769230769,0.5641025641025641,0.6,True,True,True
1.1.0,node-score-aware-lemonade-reselection,pilot-022,n32,n44,targeted,0.2,20,100,271,3,36,5,3,12,node_score_aware_delta_0.50,3,0.8756393861892583,0.9282181945978513,0.53515625,0.46484375,0.0,0.044444444444444446,1.0,0.0,1.0,3.3333333333333335,0.15982142857142856,0.7769230769230769,0.5641025641025641,0.5,True,True,True
1.1.0,node-score-aware-lemonade-reselection,pilot-023,n38,n70,random,0.2,20,100,262,3,36,5,3,12,lemonade_reset,3,0.8761904761904762,1.0,0.5052083333333334,0.49479166666666663,0.0,0.2638888888888889,1.0,0.0,1.0,8.333333333333334,0.19245273631840795,1.4306930693069306,0.3069306930693069,,True,False,False
1.1.0,node-score-aware-lemonade-reselection,pilot-023,n38,n70,random,0.2,20,100,262,3,36,5,3,12,node_score_aware_delta_0.90,3,0.9017504234895539,1.029171678982643,0.4479166666666667,0.5520833333333333,0.0,0.15674603174603174,1.0,0.0,1.0,6.0,0.2208787878787879,1.6535714285714285,0.21428571428571427,0.9,True,False,False
1.1.0,node-score-aware-lemonade-reselection,pilot-023,n38,n70,random,0.2,20,100,262,3,36,5,3,12,node_score_aware_delta_0.75,3,0.8502673796791443,0.9704138572425017,0.4947916666666667,0.5052083333333333,0.0,0.2199074074074074,1.0,0.0,1.0,8.666666666666666,0.1505497156506814,1.3694214876033057,0.32231404958677684,0.75,True,True,True
1.1.0,node-score-aware-lemonade-reselection,pilot-023,n38,n70,random,0.2,20,100,262,3,36,5,3,12,node_score_aware_delta_0.60,3,0.8476699770817419,0.9674494303650315,0.4934895833333333,0.5065104166666667,0.0,0.22222222222222224,1.0,0.0,1.0,9.0,0.14931548141644715,1.3770642201834862,0.3211009174311927,0.6,True,True,True
1.1.0,node-score-aware-lemonade-reselection,pilot-023,n38,n70,random,0.2,20,100,262,3,36,5,3,12,node_score_aware_delta_0.50,3,0.8476699770817419,0.9674494303650315,0.5091145833333334,0.49088541666666663,0.0,0.22222222222222224,1.0,0.0,1.0,9.0,0.14931548141644715,1.3770642201834862,0.3211009174311927,0.5,True,True,True
